account_id,ml_indicator,checking_only_indicator,prior_ctr_indicator,address_change_2x_indicator,cross_border_trx_indicator,in_person_contact_indicator,linkedin_indicator,atm_deposit_indicator,trx_10ksum_indicator,common_merchant_indicator,direct_deposit_indicator,marital_status,primary_transfer_cat,citizenship_country_risk,occupation_risk,num_transactions,num_acctbal_chgs_gt2000,distance_to_employer,distance_to_bank,income,credit_score,ml_indicator_type,marital_status_type,primary_transfer_cat_type,id_suspicious_activity_reported,id_identified_by_employee,id_account_activity_1w
7390,0,0,1,0,0,1,1,1,0,0,0,2,1,4,7,191,6,3,12,66017,725,no_money_launder,divorced,check,false,false,false
7391,0,1,1,0,1,1,1,1,0,1,0,1,0,2,0,26,229,4,3,57699,789,no_money_launder,married,cash,false,false,false
7392,0,0,1,0,1,1,1,1,0,0,1,1,1,1,2,140,17,1,12,63969,713,no_money_launder,married,check,false,false,false
7393,0,0,1,0,0,0,1,1,0,0,1,2,1,0,1,11,99,2,14,9284,685,no_money_launder,divorced,check,false,false,false
7394,0,0,0,0,1,1,1,1,0,1,1,1,1,6,0,73,138,4,18,65580,676,no_money_launder,married,check,false,false,false
7395,0,1,1,0,0,0,1,1,0,0,1,1,1,1,0,14,39,16,12,28377,772,no_money_launder,married,check,false,false,false
7396,0,0,1,0,1,1,0,1,0,0,0,1,0,2,0,205,250,10,8,63595,694,no_money_launder,married,cash,false,false,false
7397,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,34,12,9,2,73783,670,no_money_launder,married,check,false,false,false
7398,0,0,0,0,1,0,0,0,0,0,0,1,1,0,3,91,21,32,14,11783,757,no_money_launder,married,check,true,false,false
7399,0,1,0,1,1,1,1,0,0,0,0,1,2,2,0,472,13,18,4,8254,717,no_money_launder,married,wire,false,false,false
7400,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,71,27,5,1,32909,690,no_money_launder,single,check,false,false,false
7401,0,1,1,1,1,1,0,1,0,0,1,2,1,3,2,63,30,1,4,279631,640,no_money_launder,divorced,check,false,false,false
7402,0,0,0,0,1,1,0,0,0,0,0,1,1,0,2,42,11,4,29,66381,675,no_money_launder,married,check,false,false,false
7403,0,0,1,0,0,1,0,1,0,1,1,1,1,3,2,20,10,5,3,46272,612,no_money_launder,married,check,false,false,false
7404,0,0,1,0,1,1,1,0,0,1,1,1,1,2,0,21,91,5,2,96972,734,no_money_launder,married,check,false,false,false
7405,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,80,28,18,3,63362,737,no_money_launder,single,wire,false,true,false
7406,0,1,1,0,1,0,1,0,0,0,1,0,1,3,0,56,75,4,14,13951,689,no_money_launder,single,check,false,true,false
7407,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,23,8,1,13,93562,686,no_money_launder,married,check,false,false,false
7408,0,1,1,1,0,1,1,1,0,0,1,1,1,0,5,26,8,5,5,74111,755,no_money_launder,married,check,false,false,false
7409,0,1,0,0,0,1,1,0,0,0,1,2,1,4,2,19,14,1,28,7130,701,no_money_launder,divorced,check,false,true,true
7410,0,0,1,0,1,1,0,0,0,0,1,2,1,2,1,181,10,3,5,148849,701,no_money_launder,divorced,check,false,false,false
7411,0,0,0,0,1,0,1,1,0,0,1,1,1,2,0,13,61,4,1,25585,639,no_money_launder,married,check,false,true,false
7412,0,0,0,0,0,1,1,0,0,0,1,2,1,1,2,25,18,3,38,66524,714,no_money_launder,divorced,check,false,false,false
7413,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,78,56,4,3,40778,717,no_money_launder,married,check,false,true,false
7414,0,0,1,0,1,1,1,0,0,0,1,2,1,3,2,67,5,5,11,40792,617,no_money_launder,divorced,check,true,false,false
7415,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,93,40,3,14,60269,721,no_money_launder,married,check,false,false,false
7416,0,0,0,0,1,0,1,0,0,0,1,2,1,0,0,12,34,4,12,129210,685,no_money_launder,divorced,check,false,false,false
7417,0,1,0,0,1,1,0,1,0,0,1,1,1,4,4,84,24,5,3,5791,713,no_money_launder,married,check,false,false,true
7418,0,0,1,0,1,1,1,0,0,0,1,0,1,0,2,286,27,1,14,65667,752,no_money_launder,single,check,false,false,false
7419,0,0,1,0,1,0,0,0,0,0,0,2,1,3,3,59,15,2,9,8962,654,no_money_launder,divorced,check,false,false,false
7420,0,0,0,0,1,1,1,1,0,1,1,1,1,3,1,21,24,4,15,59679,627,no_money_launder,married,check,false,false,false
7421,0,0,1,0,1,1,1,1,0,0,1,2,1,2,0,22,121,4,4,7981,688,no_money_launder,divorced,check,false,false,true
7422,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,68,8,2,3,6241,737,no_money_launder,single,check,true,false,false
7423,0,0,1,0,1,1,0,1,0,0,1,2,1,1,0,86,13,2,3,44319,729,no_money_launder,divorced,check,false,false,false
7424,0,0,0,0,0,1,0,0,0,0,1,0,2,2,0,229,249,3,5,62237,798,no_money_launder,single,wire,false,false,false
7425,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,24,29,1,3,64178,818,no_money_launder,married,check,false,false,false
7426,0,0,1,0,1,1,0,1,0,0,0,2,1,0,0,84,62,5,4,181670,692,no_money_launder,divorced,check,false,false,true
7427,0,0,1,0,0,0,1,1,1,0,0,1,1,4,1,13,35,2,1,54049,806,no_money_launder,married,check,false,false,true
7428,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,100,33,1,2,70907,586,no_money_launder,single,check,false,false,false
7429,0,1,0,0,1,1,0,0,0,0,0,1,1,0,3,9,26,1,30,55922,731,no_money_launder,married,check,false,false,false
7430,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,461,15,16,13,49922,558,no_money_launder,married,check,false,false,false
7431,0,0,0,1,1,0,1,1,0,0,0,1,0,6,0,78,60,1,42,68967,714,no_money_launder,married,cash,false,false,false
7432,0,0,1,1,0,1,1,0,0,0,0,1,2,4,0,475,56,1,38,76575,782,no_money_launder,married,wire,false,false,false
7433,0,1,1,0,1,1,1,1,0,0,0,2,1,6,2,4,16,4,1,94541,844,no_money_launder,divorced,check,false,true,true
7434,0,1,1,1,0,0,1,0,0,0,0,2,0,6,0,194,10,2,1,42874,716,no_money_launder,divorced,cash,false,false,false
7435,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,38,7,1,18,22448,685,no_money_launder,married,check,false,false,false
7436,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,68,133,6,24,161680,672,no_money_launder,single,check,false,false,false
7437,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,70,11,3,18,67004,741,no_money_launder,single,check,false,false,false
7438,0,0,0,0,1,1,1,0,0,0,1,1,1,5,5,8,198,18,37,39801,755,no_money_launder,married,check,false,false,true
7439,0,1,0,1,1,0,1,1,0,0,1,1,1,4,0,93,48,6,2,8359,643,no_money_launder,married,check,false,false,false
7440,0,1,0,0,0,1,1,0,0,0,0,2,1,0,3,43,3,24,4,38771,767,no_money_launder,divorced,check,false,false,false
7441,0,0,0,0,1,1,1,0,1,0,1,2,1,2,0,310,239,5,1,58212,589,no_money_launder,divorced,check,false,false,false
7442,0,0,1,0,1,1,1,1,0,1,1,2,1,3,3,32,160,4,16,7265,734,no_money_launder,divorced,check,false,true,false
7443,0,1,1,0,1,1,1,1,0,0,0,0,1,3,1,97,13,5,5,55052,752,no_money_launder,single,check,false,false,false
7444,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,33,205,5,1,45728,725,no_money_launder,married,check,false,false,true
7445,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,44,3,30,1,24662,790,no_money_launder,married,check,false,false,false
7446,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,417,26,4,5,60459,701,no_money_launder,divorced,wire,false,false,false
7447,0,0,1,0,1,1,0,1,1,0,1,2,1,1,0,14,12,4,4,64988,681,no_money_launder,divorced,check,false,false,true
7448,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,22,46,18,12,78805,727,no_money_launder,married,check,false,false,false
7449,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,38,16,2,17,65210,627,no_money_launder,married,check,false,false,false
7450,0,0,1,0,0,1,0,1,0,0,1,1,1,1,5,50,61,4,11,17238,781,no_money_launder,married,check,false,false,false
7451,0,0,0,0,1,1,1,1,0,1,0,2,1,2,0,153,9,1,29,65216,738,no_money_launder,divorced,check,false,false,false
7452,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,175,5,5,1,5602,748,no_money_launder,married,check,false,false,false
7453,0,1,1,0,0,1,0,1,1,0,1,1,2,0,5,26,202,5,5,71908,678,no_money_launder,married,wire,false,false,true
7454,0,1,0,1,1,0,1,0,0,0,1,1,1,3,0,145,12,4,14,9230,746,no_money_launder,married,check,false,false,true
7455,0,1,1,0,0,0,1,1,0,0,1,1,1,3,1,198,97,3,10,53102,673,no_money_launder,married,check,false,false,false
7456,0,0,0,0,1,1,0,0,0,0,0,0,1,3,1,292,48,1,24,112988,609,no_money_launder,single,check,false,false,false
7457,0,1,1,0,0,0,1,0,0,0,1,2,1,0,7,300,52,2,15,286190,726,no_money_launder,divorced,check,false,false,false
7458,0,0,1,0,1,0,0,0,0,0,1,2,1,1,0,66,219,1,1,79181,626,no_money_launder,divorced,check,false,false,false
7459,0,1,1,0,0,0,0,1,0,0,0,1,1,2,0,22,181,4,7,143345,705,no_money_launder,married,check,false,false,false
7460,0,0,0,0,0,1,0,0,0,0,1,0,2,0,2,41,2,5,13,8271,725,no_money_launder,single,wire,false,false,true
7461,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,79,230,3,13,7427,674,no_money_launder,married,cash,false,false,false
7462,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,28,25,3,16,16536,816,no_money_launder,single,wire,false,false,false
7463,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,77,49,3,2,98034,698,no_money_launder,married,check,false,false,true
7464,0,1,0,0,0,0,0,1,0,0,0,1,2,1,1,5,24,5,5,25539,725,no_money_launder,married,wire,false,false,false
7465,0,1,1,1,0,1,0,1,0,0,1,0,1,0,4,358,180,1,14,20242,697,no_money_launder,single,check,false,false,false
7466,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,54,14,7,15,6738,787,no_money_launder,married,check,false,false,false
7467,0,0,1,1,1,0,0,0,0,1,1,1,1,4,6,353,84,1,11,11286,736,no_money_launder,married,check,false,false,false
7468,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,56,239,3,1,148919,762,no_money_launder,married,check,false,false,false
7469,0,0,0,1,1,0,1,1,0,0,1,2,2,5,3,37,3,5,20,80733,589,no_money_launder,divorced,wire,false,false,false
7470,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3,14,13,5,1,57823,719,no_money_launder,married,cash,false,false,false
7471,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,98,12,1,19,46646,676,no_money_launder,single,cash,false,false,true
7472,0,0,1,0,0,1,1,0,0,0,1,2,1,0,0,98,10,18,1,69621,747,no_money_launder,divorced,check,false,false,false
7473,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2,74,1,5,41687,742,no_money_launder,married,cash,true,false,true
7474,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,72,3,4,5,71399,799,no_money_launder,married,check,false,false,false
7475,0,0,0,0,1,1,1,1,0,0,1,2,1,1,1,36,12,4,6,68102,513,no_money_launder,divorced,check,false,false,true
7476,0,0,0,0,1,1,1,0,0,0,1,2,1,2,7,248,221,5,2,70680,643,no_money_launder,divorced,check,false,false,true
7477,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,10,7,2,4,113606,731,no_money_launder,married,check,false,false,true
7478,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,80,10,7,1,16860,696,no_money_launder,single,check,false,false,false
7479,0,0,0,0,0,1,1,0,0,0,1,0,1,3,2,29,25,1,4,51610,720,no_money_launder,single,check,false,false,false
7480,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,53,49,3,1,65619,744,no_money_launder,married,check,false,false,true
7481,0,1,1,0,0,1,0,1,0,0,1,2,2,5,0,41,19,5,1,5449,747,no_money_launder,divorced,wire,false,false,false
7482,0,1,1,1,0,1,0,1,1,0,1,0,1,3,6,18,42,4,15,72996,759,no_money_launder,single,check,false,false,false
7483,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,37,32,3,1,40890,674,no_money_launder,married,check,true,false,false
7484,0,0,1,0,0,1,0,0,0,0,1,2,1,1,1,16,7,4,18,175226,783,no_money_launder,divorced,check,false,false,true
7485,0,0,0,0,1,1,1,0,0,0,1,0,1,2,0,115,54,4,24,159032,553,no_money_launder,single,check,false,false,false
7486,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,33,104,3,1,30469,702,no_money_launder,single,cash,false,false,true
7487,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,54,1,4,61087,740,no_money_launder,married,check,true,false,false
7488,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,61,81,4,13,47243,667,no_money_launder,married,check,false,false,false
7489,0,1,0,1,1,1,0,1,1,1,1,2,1,0,1,9,8,5,3,28926,701,no_money_launder,divorced,check,false,false,false
7490,0,0,1,0,0,0,0,0,0,1,1,1,2,2,0,99,38,6,2,64480,599,no_money_launder,married,wire,false,false,false
7491,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,89,10,15,14,21185,628,no_money_launder,married,check,false,false,true
7492,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,275,59,8,12,73146,666,no_money_launder,divorced,check,false,false,true
7493,0,0,0,1,0,1,0,0,0,0,1,1,2,6,0,41,5,1,7,90537,607,no_money_launder,married,wire,false,false,false
7494,0,0,0,0,1,1,1,0,0,0,1,0,2,0,0,34,219,3,13,86086,740,no_money_launder,single,wire,false,false,false
7495,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,16,21,4,5,12415,701,no_money_launder,single,check,false,false,true
7496,0,0,0,1,0,1,1,0,0,0,1,1,1,0,7,83,29,5,1,27229,555,no_money_launder,married,check,false,false,true
7497,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,297,112,5,13,68210,670,no_money_launder,married,cash,false,false,true
7498,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,125,24,3,5,63533,698,no_money_launder,single,check,false,false,false
7499,0,1,0,1,1,1,0,0,0,0,0,2,1,4,1,73,3,3,14,86659,789,no_money_launder,divorced,check,false,false,false
7500,0,0,0,0,0,1,0,1,0,0,1,2,1,3,0,83,121,6,13,51181,727,no_money_launder,divorced,check,false,false,false
7501,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,124,34,7,17,291080,800,no_money_launder,single,check,false,false,false
7502,0,1,1,0,0,0,1,1,0,0,0,2,1,3,0,72,43,1,14,59704,703,no_money_launder,divorced,check,false,false,true
7503,0,1,1,0,0,1,1,1,0,0,1,1,2,1,0,99,219,6,14,22902,653,no_money_launder,married,wire,false,true,false
7504,0,0,0,0,0,0,0,1,0,0,1,2,1,7,0,91,12,3,13,5249,640,no_money_launder,divorced,check,false,false,false
7505,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,161,2,3,13,7478,682,no_money_launder,married,check,false,false,false
7506,0,0,0,0,1,1,0,0,0,1,1,0,1,2,0,211,30,1,3,38906,756,no_money_launder,single,check,false,false,true
7507,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,330,72,1,4,41448,688,no_money_launder,single,check,false,false,true
7508,0,0,0,1,1,1,0,0,0,0,1,2,1,3,2,70,121,6,19,55174,745,no_money_launder,divorced,check,false,false,true
7509,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,70,8,1,1,69911,674,no_money_launder,single,check,false,false,true
7510,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,34,91,4,1,47327,783,no_money_launder,married,check,false,false,true
7511,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,100,31,6,2,79919,729,no_money_launder,married,cash,false,false,false
7512,0,0,0,0,0,0,1,0,0,0,1,2,2,0,0,48,12,1,11,264397,787,no_money_launder,divorced,wire,false,false,false
7513,0,1,1,0,0,0,1,0,0,0,1,0,1,5,1,53,69,5,4,162036,722,no_money_launder,single,check,false,false,true
7514,0,0,0,0,0,1,1,0,0,0,0,1,0,7,3,174,183,1,1,21796,515,no_money_launder,married,cash,false,false,true
7515,0,1,0,0,0,0,0,0,0,0,1,2,1,0,3,70,10,16,19,32640,743,no_money_launder,divorced,check,false,false,true
7516,0,0,1,0,1,0,0,1,0,0,0,1,1,2,0,11,2,1,14,68138,669,no_money_launder,married,check,false,false,true
7517,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0,40,36,1,4,14733,775,no_money_launder,divorced,check,false,false,true
7518,0,1,0,0,1,0,1,0,0,0,1,1,1,4,3,92,240,12,3,73567,687,no_money_launder,married,check,false,false,false
7519,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,15,11,4,28,40707,850,no_money_launder,married,check,false,false,false
7520,0,0,0,1,0,1,1,1,0,0,1,1,1,4,1,77,2,4,12,63224,730,no_money_launder,married,check,false,true,true
7521,0,1,1,0,0,1,0,1,0,0,0,0,1,6,0,89,45,3,16,64101,722,no_money_launder,single,check,false,false,false
7522,0,0,0,1,0,0,0,0,0,0,1,1,1,3,6,29,50,2,5,18691,751,no_money_launder,married,check,false,true,false
7523,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,165,18,4,11,59077,738,no_money_launder,married,check,false,true,false
7524,0,1,1,0,0,1,1,0,0,0,1,1,2,2,0,36,126,39,11,25702,729,no_money_launder,married,wire,false,false,false
7525,0,0,1,0,0,1,0,0,0,0,1,2,1,4,6,75,190,5,13,5610,650,no_money_launder,divorced,check,false,false,false
7526,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,107,221,1,14,54469,660,no_money_launder,married,check,false,false,false
7527,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,83,150,4,8,70374,738,no_money_launder,married,check,false,false,true
7528,0,0,0,0,0,1,1,0,0,0,0,1,2,3,5,6,111,1,6,87332,702,no_money_launder,married,wire,false,true,false
7529,0,1,0,1,0,1,0,0,0,1,0,2,1,1,0,14,4,4,1,119804,761,no_money_launder,divorced,check,false,false,true
7530,0,1,0,0,1,1,0,1,0,0,1,1,2,0,0,95,23,1,11,42606,726,no_money_launder,married,wire,false,false,true
7531,0,0,1,0,1,1,0,1,0,0,1,1,1,4,1,60,8,5,2,56744,577,no_money_launder,married,check,false,false,true
7532,0,0,1,0,1,0,0,1,1,0,0,1,2,7,2,74,11,2,3,95903,673,no_money_launder,married,wire,false,false,false
7533,0,1,1,0,0,1,0,0,1,0,0,2,1,0,7,47,164,4,10,52661,662,no_money_launder,divorced,check,false,false,false
7534,0,1,0,0,1,1,0,0,0,1,0,2,1,0,1,7,18,3,2,74395,617,no_money_launder,divorced,check,false,false,false
7535,0,0,1,0,0,1,1,1,0,0,1,2,1,1,0,30,25,5,1,26580,767,no_money_launder,divorced,check,false,false,false
7536,0,0,0,0,1,1,1,0,1,0,0,2,1,3,0,19,55,5,11,146652,709,no_money_launder,divorced,check,false,false,false
7537,0,1,0,0,0,1,1,0,0,0,1,2,1,4,1,31,17,14,3,74746,681,no_money_launder,divorced,check,false,false,true
7538,0,0,0,0,1,1,1,1,0,0,1,1,0,0,3,48,141,1,1,19652,703,no_money_launder,married,cash,false,false,true
7539,0,1,0,0,0,1,1,1,0,0,1,0,1,0,2,299,123,2,15,91237,738,no_money_launder,single,check,false,false,true
7540,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,334,15,5,4,58954,729,no_money_launder,single,check,false,false,false
7541,0,1,0,0,1,0,0,1,1,0,1,1,1,3,4,288,26,5,9,65162,718,no_money_launder,married,check,false,false,true
7542,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,34,79,4,13,47607,702,no_money_launder,married,check,false,false,false
7543,0,0,0,0,0,0,1,1,1,0,1,0,1,4,0,35,14,2,15,32442,699,no_money_launder,single,check,false,false,true
7544,0,0,0,1,0,0,1,0,0,0,0,1,1,2,0,201,32,3,14,28332,712,no_money_launder,married,check,false,false,true
7545,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,103,38,1,4,86524,674,no_money_launder,married,check,false,false,false
7546,0,0,1,0,1,1,0,0,0,0,1,1,1,4,3,44,11,4,5,80986,789,no_money_launder,married,check,false,false,false
7547,0,0,0,0,0,0,0,0,0,0,1,2,1,5,7,32,3,4,25,102168,641,no_money_launder,divorced,check,false,false,true
7548,0,0,0,0,1,0,1,0,0,1,0,1,1,3,1,15,6,4,2,61897,744,no_money_launder,married,check,false,false,true
7549,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,41,28,2,4,68808,748,no_money_launder,married,check,false,false,true
7550,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,21,2,3,5,72212,629,no_money_launder,married,check,false,false,false
7551,0,0,0,0,0,1,0,0,0,1,1,1,1,2,0,82,25,1,2,125378,725,no_money_launder,married,check,false,false,false
7552,0,0,0,0,1,0,1,1,0,0,0,1,1,3,0,46,45,4,5,64772,749,no_money_launder,married,check,false,false,false
7553,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,93,24,4,1,9815,697,no_money_launder,married,cash,false,false,false
7554,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,88,37,1,4,9474,768,no_money_launder,married,check,false,false,true
7555,0,0,0,0,0,1,1,0,0,0,1,2,1,0,4,140,17,5,4,9983,695,no_money_launder,divorced,check,false,false,false
7556,0,0,0,0,0,0,1,1,0,1,1,0,0,7,2,48,14,4,3,33771,667,no_money_launder,single,cash,false,false,false
7557,0,0,0,0,0,0,1,1,0,1,1,0,1,2,0,87,24,4,26,54766,655,no_money_launder,single,check,false,false,true
7558,0,0,0,0,1,1,1,0,0,0,1,1,0,2,0,423,21,1,3,72016,727,no_money_launder,married,cash,false,false,false
7559,0,0,1,0,0,1,1,0,0,0,1,2,1,1,0,91,12,4,12,94752,696,no_money_launder,divorced,check,false,false,false
7560,0,0,1,1,1,1,1,1,0,0,0,0,1,2,2,52,13,2,45,48109,774,no_money_launder,single,check,false,false,false
7561,0,0,0,0,0,1,1,1,0,0,0,2,1,0,1,65,3,4,5,254797,682,no_money_launder,divorced,check,false,false,false
7562,0,1,1,0,0,1,1,1,0,1,1,1,0,0,3,25,12,5,13,70848,709,no_money_launder,married,cash,false,false,false
7563,0,0,1,0,1,1,0,1,0,0,1,0,1,0,2,394,1,3,9,73522,692,no_money_launder,single,check,false,false,true
7564,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,53,29,4,12,29892,689,no_money_launder,single,check,false,false,true
7565,0,0,0,0,0,1,0,0,0,0,1,0,1,1,7,55,7,4,46,39227,682,no_money_launder,single,check,false,false,true
7566,0,1,1,0,1,1,1,1,0,0,1,2,1,2,1,43,143,1,35,9263,547,no_money_launder,divorced,check,false,false,false
7567,0,0,0,1,1,1,0,0,0,0,0,1,1,2,5,234,23,2,3,30011,703,no_money_launder,married,check,false,false,false
7568,0,0,1,0,0,1,0,1,0,0,1,0,1,3,1,25,125,5,4,192444,755,no_money_launder,single,check,false,true,false
7569,0,1,1,0,1,0,1,0,0,0,1,2,1,1,3,149,178,3,13,144314,662,no_money_launder,divorced,check,false,false,false
7570,0,1,0,1,0,0,0,1,0,0,1,1,1,4,0,432,33,5,5,147387,669,no_money_launder,married,check,false,false,true
7571,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,13,25,4,2,49285,832,no_money_launder,single,check,false,false,false
7572,0,1,0,0,0,0,1,1,0,0,1,0,1,0,2,449,143,4,2,29761,722,no_money_launder,single,check,false,false,false
7573,0,0,1,0,0,0,0,1,0,0,0,2,1,1,4,20,43,4,3,41855,740,no_money_launder,divorced,check,false,false,false
7574,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1,270,169,29,2,68881,502,no_money_launder,married,check,false,false,false
7575,0,0,1,1,0,1,1,1,0,0,1,1,1,4,0,15,107,2,13,74623,675,no_money_launder,married,check,false,false,true
7576,0,0,1,0,1,0,1,0,0,0,0,1,1,2,3,82,148,2,11,70777,611,no_money_launder,married,check,true,false,true
7577,0,1,1,1,0,0,0,1,0,0,1,1,0,2,4,48,35,12,3,60545,704,no_money_launder,married,cash,false,false,false
7578,0,1,1,0,1,0,0,0,0,0,1,1,1,2,0,92,48,3,14,91883,697,no_money_launder,married,check,false,false,false
7579,0,0,0,0,0,0,1,0,0,0,1,1,2,7,3,64,35,48,1,61397,705,no_money_launder,married,wire,false,false,true
7580,0,0,0,0,0,1,0,0,0,0,1,2,1,1,1,351,15,1,12,24333,680,no_money_launder,divorced,check,false,false,true
7581,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,345,23,1,3,58841,633,no_money_launder,married,cash,false,false,true
7582,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,62,192,3,5,70729,651,no_money_launder,married,check,false,false,true
7583,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,374,5,5,14,88968,705,no_money_launder,married,check,false,false,false
7584,0,0,1,0,1,0,1,0,0,0,1,2,2,0,2,23,7,3,13,244229,734,no_money_launder,divorced,wire,false,false,true
7585,0,0,0,0,1,1,0,0,0,0,1,0,1,3,0,5,204,5,20,23430,651,no_money_launder,single,check,false,false,false
7586,0,0,1,1,1,1,0,0,0,0,1,1,1,0,7,22,230,2,13,36304,733,no_money_launder,married,check,false,false,false
7587,0,1,1,0,0,1,0,1,0,0,1,1,1,2,2,66,10,4,1,63140,784,no_money_launder,married,check,true,false,false
7588,0,0,0,0,1,1,1,0,0,0,0,2,1,2,1,393,12,11,5,10438,743,no_money_launder,divorced,check,true,false,true
7589,0,0,0,0,0,1,0,1,0,0,1,0,2,4,7,136,71,2,3,115963,707,no_money_launder,single,wire,false,false,false
7590,0,0,1,0,0,1,1,1,0,0,1,1,1,2,0,284,2,5,14,72703,743,no_money_launder,married,check,false,false,false
7591,0,1,1,0,1,1,1,0,0,0,1,2,1,1,1,74,41,4,12,73325,725,no_money_launder,divorced,check,false,false,false
7592,0,0,1,0,1,0,0,1,0,0,0,1,0,3,0,67,21,1,2,75491,752,no_money_launder,married,cash,false,false,true
7593,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,48,10,25,7,36741,750,no_money_launder,married,cash,false,false,false
7594,0,0,0,0,1,0,1,1,0,0,1,2,1,3,5,46,10,7,11,47526,729,no_money_launder,divorced,check,false,false,false
7595,0,1,1,0,0,1,1,1,0,0,1,0,1,5,0,68,63,7,4,62918,553,no_money_launder,single,check,false,false,true
7596,0,1,1,1,1,1,0,1,0,0,0,2,1,5,1,99,210,3,13,45459,743,no_money_launder,divorced,check,false,false,true
7597,0,0,1,1,1,0,1,0,0,1,0,2,0,4,2,229,3,1,42,49173,540,no_money_launder,divorced,cash,true,true,false
7598,0,1,0,0,1,1,0,0,0,0,1,2,0,7,1,45,145,4,12,21396,735,no_money_launder,divorced,cash,false,false,false
7599,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0,59,165,3,17,34733,662,no_money_launder,divorced,check,false,false,true
7600,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,116,21,8,3,44825,719,no_money_launder,married,check,false,false,false
7601,0,0,1,1,0,1,1,0,0,0,1,2,1,0,0,34,136,1,10,64246,773,no_money_launder,divorced,check,false,false,false
7602,0,0,0,0,1,0,1,1,0,0,0,2,2,0,0,86,16,7,1,99496,642,no_money_launder,divorced,wire,false,false,false
7603,0,0,1,0,1,1,0,0,0,0,1,0,2,0,2,76,29,1,4,42369,653,no_money_launder,single,wire,false,false,false
7604,0,1,0,0,0,1,1,0,0,0,1,1,1,0,3,439,15,5,1,25008,779,no_money_launder,married,check,false,false,false
