advisor,advisor_event_indicator,sf_face_2_face,sf_call_outbound,sf_call_inbound,sf_email_inbound,channel_bank,channel_wirehouse,channel_ria,primary_prod_sold_fixed,primary_prod_sold_va,sf_email_campaigns,advisor_hh_children,annuity_mkt_opp,advisor_advising_years,advisor_aum,advisor_annuity_selling_years,advisor_age,advisor_net_worth,advisor_credit_hist_mos,advisor_firm_changes,advisor_credit_score,wholesaler,region_ca,region_ny,region_fl,region_tx,region_ne,region_so,region_mw,region_we,sf_email_responses,analytic_partition
8829,0,1,1,1,0,1,0,0,0,1,3,4,-0.662928387,0.2296570808,-0.680364996,-0.437773655,-0.417791276,0.3129370651,0.4654892064,3,0.5885799202,12,0,0,0,1,0,0,0,0,2,2
8830,0,0,1,0,0,0,1,0,1,0,4,2,-0.186540375,-0.616229153,0.1909697109,0.0141910621,-0.286263044,0.4200722753,0.6122779467,6,1.0518663721,25,0,0,0,0,0,1,0,0,1,2
8831,0,0,1,1,1,1,0,0,0,1,2,1,0.8150188665,-0.710216512,1.7104462499,-0.437773655,2.0154810117,0.5232153158,0.807996267,5,-0.407485951,2,0,0,0,0,1,0,0,0,5,2
8832,0,1,1,1,0,1,0,0,0,1,4,5,-0.705600489,-0.240279716,-0.569904963,-0.437773655,-0.943904203,0.877655252,0.4165596263,6,0.542251275,23,0,1,0,0,0,0,0,0,4,2
8833,0,1,0,1,1,0,1,0,0,1,2,5,-0.326094231,-0.804203872,-0.122114195,5.4377676727,0.1740857672,-0.919288688,0.807996267,5,0.6696550493,1,0,0,0,0,1,0,0,0,0,2
8834,0,0,1,0,0,1,0,0,0,1,1,1,0.3468428135,-0.898191231,0.3327520513,-0.437773655,-1.206960666,2.1935787027,0.3676300462,6,0.2063685975,8,0,0,0,0,0,0,0,1,0,2
8835,0,1,1,1,0,1,0,0,1,0,5,7,-0.334527254,-0.522241794,-0.553893595,-0.437773655,-0.680847739,0.2440571512,0.4654892064,5,0.6233264041,9,0,0,0,0,1,0,0,0,4,1
8836,0,1,0,1,0,1,0,0,0,1,2,1,-0.152025864,-0.522241794,0.1435828691,-0.437773655,-0.549319507,-0.330251834,0.6612075268,6,-0.164260564,18,1,0,0,0,0,0,0,0,0,1
8837,0,0,0,0,0,0,1,0,0,1,4,2,0.5634211384,-0.616229153,0.0735035481,-0.437773655,-0.549319507,4.179731109,-2.078848959,5,0.2526972427,11,0,0,0,0,0,1,0,0,0,1
8838,0,1,1,1,1,1,0,0,0,1,6,3,-0.358769113,-0.710216512,-0.461071401,-0.437773655,-0.286263044,0.2495299004,-1.198116517,4,0.2758615652,9,0,0,0,0,0,1,0,0,0,1
8839,0,1,0,0,0,1,0,0,1,0,1,2,-0.409615091,-0.898191231,-0.094272299,2.2740146498,-0.286263044,-0.711557994,0.9058554272,1,0.3801010169,15,0,0,0,0,0,1,0,0,3,0
8840,0,1,1,1,1,1,0,0,0,1,1,3,-0.148351131,-0.898191231,-0.167080284,-0.437773655,-1.535781245,-0.277832127,0.4654892064,4,1.1908523076,2,0,0,0,0,1,0,0,0,1,2
8841,0,1,0,1,0,1,0,0,0,1,2,1,2.8164370332,-0.240279716,-0.057050215,1.3700852147,-0.220498928,-0.758774692,-2.274567279,5,0.2063685975,6,0,0,1,0,0,0,0,0,0,2
8842,0,1,0,0,0,0,1,0,0,1,3,4,1.8006615021,-0.522241794,2.7934424304,-0.437773655,-1.338488898,0.6533324762,0.6612075268,5,-0.106349758,19,0,1,0,0,0,0,0,0,1,2
8843,0,1,1,1,1,1,0,0,0,1,4,5,-0.412222108,-0.522241794,-0.261425388,-0.28711875,0.5686704625,0.0509704063,0.3187004661,3,0.4727583073,23,0,0,0,1,0,0,0,0,2,1
8844,0,1,1,1,0,1,0,0,1,0,5,5,1.395343654,0.3236444401,-0.054158349,4.3831833317,-1.14119655,-0.142086367,0.5144187865,5,-0.998176177,8,0,0,0,0,0,1,0,0,2,2
8845,0,0,0,1,0,1,0,0,1,0,1,5,0.122073275,-0.146292356,-0.329483871,-0.437773655,1.6208963164,0.4212111826,0.5633483666,6,1.5267349852,1,1,0,0,0,0,0,0,0,0,2
8846,0,0,1,0,1,1,0,0,0,1,2,5,-0.214486153,-0.428254434,-0.265210936,-0.437773655,-0.286263044,0.266691435,1.1505033277,4,-0.998176177,6,0,0,0,0,0,1,0,0,4,1
8847,0,0,0,1,0,1,0,0,1,0,4,3,-0.449753958,-0.710216512,-0.015796626,-0.437773655,0.3713781148,-0.539948642,0.9058554272,2,0.4843404686,14,0,0,0,0,0,0,0,1,2,2
8848,0,0,1,1,0,1,0,0,1,0,3,2,-0.656610731,0.0416823622,-0.433822673,-0.437773655,-1.338488898,0.3756129314,0.7590666869,5,0.5190869525,3,0,0,0,0,1,0,0,0,0,2
8849,0,1,1,0,0,1,0,0,0,1,3,3,-0.669489018,-0.428254434,3.3478841058,1.068775403,-1.47001713,0.9564496535,1.1015737476,6,0.5306691137,24,0,1,0,0,0,0,0,0,7,2
8850,0,0,1,0,0,1,0,0,0,1,4,0,-0.351013003,-0.146292356,0.0284306614,-0.437773655,-1.272724782,0.3906704846,0.9058554272,3,0.85496963,16,1,0,0,0,0,0,0,0,0,2
8851,0,0,0,1,0,0,1,0,1,0,2,6,1.241840566,-0.616229153,-0.604950402,-0.437773655,1.2920757371,0.5503273035,1.0526441675,5,-0.094767596,4,0,0,0,0,0,0,1,0,0,1
8852,0,1,1,0,1,0,0,1,0,1,2,1,-0.488804464,-0.428254434,-0.158897066,-0.437773655,-0.02320658,0.7370901158,-0.170595335,6,0.4843404686,24,1,0,0,0,0,0,0,0,4,1
8853,0,0,1,1,0,1,0,0,0,1,6,0,-0.592769842,-0.146292356,2.2398616109,0.3155008738,1.4236039688,0.5001674288,0.3187004661,5,-1.600448565,8,0,0,0,0,0,1,0,0,0,1
8854,0,1,0,1,1,0,1,0,1,0,3,4,0.1260077647,-0.99217859,-0.105720019,-0.437773655,-1.535781245,1.5237153962,1.1505033277,4,1.5383171465,14,0,0,0,0,0,1,0,0,2,0
8855,0,0,0,1,0,1,0,0,0,1,4,7,-0.421801935,-0.616229153,-0.143674431,2.2740146498,1.4893680847,-0.679884383,-0.562031976,6,0.4032653395,22,0,0,1,0,0,0,0,0,4,2
8856,0,0,1,0,0,0,1,0,0,1,0,5,-0.350659695,-0.052304997,-0.67976027,-0.437773655,-1.404253014,3.3189929355,-1.198116517,6,1.3993312109,21,0,0,0,1,0,0,0,0,1,2
8857,0,0,0,0,0,0,1,0,0,1,2,4,-0.191429241,-0.616229153,0.1256713309,-0.437773655,-1.404253014,0.2043332639,0.6612075268,6,0.773894501,22,0,0,0,1,0,0,0,0,2,1
8858,0,0,0,1,0,1,0,0,0,1,3,2,0.2750609359,-0.804203872,0.1935675358,-0.437773655,1.0947833895,1.6970570853,0.1229821457,6,0.7275658558,18,0,0,0,0,0,1,0,0,5,2
8859,0,0,0,1,0,1,0,0,0,1,2,3,-0.189786068,0.4176317994,-0.374130028,-0.437773655,-0.220498928,-0.518585139,0.6612075268,5,0.7044015332,15,0,0,1,0,0,0,0,0,0,1
8860,0,1,0,1,0,1,0,0,1,0,5,2,-0.648066792,-0.428254434,-0.682155133,-0.437773655,0.1740857672,0.5557880642,0.0251229855,3,0.9360447591,8,0,0,0,0,0,1,0,0,2,1
8861,0,0,0,1,0,1,0,0,1,0,2,4,-0.526977447,0.0416823622,1.1809707862,-0.136463844,-0.615083623,-0.108362723,-0.855609456,5,-0.314828661,12,0,1,0,0,0,0,0,0,5,1
8862,0,0,0,1,0,1,0,0,0,1,3,3,-0.63646358,-0.052304997,-0.656038647,-0.136463844,-1.404253014,-0.195998642,1.0526441675,6,0.7391480171,23,1,0,0,0,0,0,0,0,5,1
8863,0,0,1,0,1,0,0,1,0,1,7,2,-0.02546379,-0.898191231,-0.08939658,-0.437773655,-0.154734812,1.1485773186,0.5144187865,4,-0.12951408,22,0,1,0,0,0,0,0,0,1,1
8864,0,0,0,0,1,1,0,0,0,1,5,4,-0.7141056,0.0416823622,0.21408106,-0.437773655,-1.272724782,-0.514694872,-0.562031976,1,1.1908523076,15,1,0,0,0,0,0,0,0,5,2
8865,0,1,1,1,0,0,0,1,0,1,7,0,3.2740923257,-0.334267075,0.0099772739,2.123359744,2.3443015911,-0.190046353,0.6612075268,5,1.1908523076,23,0,0,1,0,0,0,0,0,2,2
8866,0,0,0,0,0,1,0,0,0,1,2,2,0.1172075741,-0.616229153,-0.378824976,-0.437773655,-0.35202716,-0.424960966,1.1505033277,4,1.283509598,13,0,0,0,1,0,0,0,0,2,1
8867,0,1,1,1,1,1,0,0,1,0,3,4,1.2603601023,-0.710216512,-0.293799493,-0.437773655,1.2263116212,1.2952565887,-0.366313655,6,-0.106349758,18,0,0,0,0,0,0,1,0,1,2
8868,0,0,1,0,0,0,1,0,0,1,2,6,0.1361607516,-0.240279716,0.0391414303,0.7674655913,-1.535781245,-0.530417787,-0.366313655,4,0.6464907267,18,0,0,0,0,0,1,0,0,2,2
8869,0,1,1,0,0,1,0,0,0,1,2,4,-0.536949431,-0.146292356,0.0900142304,-0.437773655,-1.075432434,-0.925169047,-2.51921518,5,0.4264296621,3,0,0,1,0,0,0,0,0,0,2
8870,0,1,1,1,0,1,0,0,1,0,3,4,-0.654299217,-0.052304997,-0.633525552,-0.437773655,1.0947833895,0.1379409633,0.6122779467,5,1.364584727,13,0,1,0,0,0,0,0,0,2,2
8871,0,0,0,1,0,1,0,0,0,1,2,1,-0.336117137,-0.710216512,0.9656116082,-0.437773655,1.4893680847,0.0008345087,0.6122779467,0,0.9592090817,21,1,0,0,0,0,0,0,0,0,1
8872,0,0,0,0,0,0,1,0,1,0,6,2,-0.716828017,-0.052304997,-0.612893671,-0.437773655,0.3713781148,0.2521613757,0.5633483666,2,-1.056086984,8,0,0,0,1,0,0,0,0,2,2
8873,0,1,0,1,1,1,0,0,0,1,5,7,-0.167354601,-0.052304997,-0.613388363,-0.437773655,-0.812375971,0.9022796264,0.0740525656,6,-0.094767596,20,0,0,0,0,0,0,0,1,2,2
8874,0,0,1,1,1,1,0,0,0,1,1,4,0.3057625499,-0.99217859,-0.236289502,0.6168106855,-1.206960666,-0.083534544,-0.562031976,4,-0.094767596,10,0,0,0,0,1,0,0,0,0,1
8875,0,0,0,0,0,1,0,0,0,1,7,0,-0.395424631,-0.522241794,-0.571899449,-0.28711875,1.5551322006,-0.21947212,0.4654892064,4,0.3106080491,23,0,0,0,0,0,1,0,0,1,2
8876,0,1,1,0,1,1,0,0,0,1,4,1,0.0275108267,-0.240279716,-0.681669226,4.5338382376,-0.483555392,-0.914475307,1.1015737476,4,0.4495939847,21,0,0,0,0,1,0,0,0,4,1
8877,0,0,0,0,0,1,0,0,1,0,6,4,3.8377921764,0.2296570808,-0.513950708,-0.437773655,-1.272724782,0.4835633594,0.9058554272,5,0.3916831782,23,0,0,0,0,0,1,0,0,3,2
8878,0,0,1,1,1,1,0,0,0,1,2,5,-0.497147927,-0.240279716,2.358858544,-0.437773655,-0.483555392,0.0312673103,-1.198116517,5,0.7854766623,25,1,0,0,0,0,0,0,0,3,2
8879,0,0,1,1,0,1,0,0,1,0,5,2,0.0183234948,-0.052304997,-0.309329114,-0.437773655,-0.088970696,0.3321366442,0.269770886,6,0.9128804365,14,1,0,0,0,0,0,0,0,4,0
8880,0,1,0,1,0,1,0,0,0,1,7,5,2.9841540367,-0.334267075,-0.398426788,-0.136463844,1.7524245482,-0.086010169,0.269770886,6,0.032636178,7,0,1,0,0,0,0,0,0,1,2
8881,0,0,1,1,0,0,0,1,0,1,1,3,-0.717624643,-0.898191231,0.2036721917,-0.437773655,-0.088970696,0.3855394075,-0.953468616,4,0.3801010169,23,0,0,0,0,0,0,1,0,3,2
8882,0,0,0,1,1,1,0,0,1,0,6,1,0.1314611096,-0.710216512,-0.526134456,-0.437773655,0.1740857672,-0.819993956,0.6122779467,6,0.3801010169,15,0,0,1,0,0,0,0,0,3,2
8883,0,0,1,1,0,0,1,0,1,0,6,3,0.0657913383,-0.240279716,3.1852197653,-0.437773655,0.1083216513,-0.083456619,-0.121665755,5,0.6464907267,14,0,0,0,0,1,0,0,0,5,1
8884,0,1,1,0,1,0,0,1,0,1,5,2,0.0209926167,-0.052304997,-0.478378676,-0.437773655,0.4371422307,-0.174671104,0.269770886,1,0.6696550493,8,1,0,0,0,0,0,0,0,2,2
8885,0,0,1,1,0,1,0,0,1,0,0,0,-0.203082159,-0.710216512,-0.657106164,0.4661557796,-0.417791276,-0.012976241,0.9547850073,4,1.48040634,21,0,0,0,1,0,0,0,0,0,2
8886,0,1,1,0,0,1,0,0,1,0,2,2,2.8118254632,-0.146292356,0.1027652557,-0.437773655,0.8974910418,-0.629478744,0.7101371068,3,-1.716270178,15,0,0,0,1,0,0,0,0,1,0
8887,0,0,1,0,0,1,0,0,0,1,4,3,2.8037228727,0.2296570808,-0.655686815,0.0141910621,-1.535781245,0.5345144749,0.4165596263,3,0.8433874687,19,0,1,0,0,0,0,0,0,5,2
8888,0,0,0,0,0,0,0,1,0,1,5,2,-0.167979833,-0.240279716,0.0280926991,0.7674655913,1.0290192736,1.6740811293,0.1719117258,5,0.2295329201,5,0,1,0,0,0,0,0,0,1,1
8889,0,0,0,1,0,1,0,0,0,1,2,0,-0.672673293,-0.334267075,0.2196290043,0.3155008738,0.1083216513,0.6116904292,-0.219524915,4,0.4727583073,16,0,0,0,0,1,0,0,0,0,2
8890,0,0,1,1,1,1,0,0,0,1,1,3,-0.652225396,-0.146292356,-0.567595168,-0.437773655,1.1605475053,0.1752671511,0.6612075268,4,-0.349575145,16,0,0,1,0,0,0,0,0,0,2
8891,0,0,1,0,0,1,0,0,0,1,4,0,-0.190838808,-0.710216512,0.2045492293,-0.437773655,-0.615083623,0.2329558023,-2.323496859,3,1.2255987915,9,0,1,0,0,0,0,0,0,5,2
8892,0,0,1,0,0,1,0,0,0,1,4,5,0.5531580711,-0.240279716,-0.616758277,-0.437773655,-1.009668319,0.3168752866,0.269770886,5,0.3569366943,1,0,1,0,0,0,0,0,0,2,2
8893,0,0,1,1,1,0,1,0,0,1,4,4,1.0394494072,-0.616229153,-0.349043611,-0.437773655,0.0425575355,-0.831562856,0.9058554272,2,0.2874437265,9,0,0,0,0,0,0,0,1,2,2
8894,0,1,1,1,1,1,0,0,1,0,1,1,0.9578639875,-0.334267075,-0.016491968,-0.437773655,1.6866604323,-0.349571298,0.807996267,5,-0.141096241,25,0,0,1,0,0,0,0,0,3,2
8895,0,1,1,0,1,1,0,0,1,0,3,3,-0.304860934,-0.616229153,-0.362091913,-0.437773655,-0.35202716,1.1931805245,0.8569258471,4,1.5267349852,15,0,0,0,1,0,0,0,0,1,2
8896,0,0,1,0,0,1,0,0,0,1,3,6,-0.6521266,-0.710216512,-0.296156907,4.3831833317,-0.286263044,2.1004700348,0.0251229855,3,-0.859190242,5,0,1,0,0,0,0,0,0,0,1
8897,0,1,0,0,0,0,1,0,0,1,7,0,-0.723514013,-0.616229153,-0.667174296,0.1648459679,-0.680847739,0.2309597174,1.0037145874,6,0.5654155976,14,0,1,0,0,0,0,0,0,0,0
8898,0,0,0,1,0,0,0,1,1,0,7,4,-0.275388412,-0.804203872,-0.376597476,-0.136463844,-1.338488898,-0.680951359,-0.170595335,4,-1.28773021,4,0,0,0,0,0,1,0,0,4,2
8899,0,1,0,1,0,0,1,0,0,1,2,5,2.833392111,-0.146292356,-0.315408274,-0.437773655,0.1083216513,0.4430722083,0.4165596263,3,0.3221902104,12,0,1,0,0,0,0,0,0,6,2
8900,0,1,1,1,1,1,0,0,0,1,2,1,0.1134504406,-0.616229153,-0.682557359,-0.437773655,1.9497168958,0.6012664304,0.2208413059,6,0.8665517913,18,1,0,0,0,0,0,0,0,3,2
8901,0,0,1,0,0,0,0,1,0,1,5,1,0.1066468669,-0.334267075,2.373538867,1.3700852147,0.831726926,-0.814689046,0.4654892064,4,-0.685457822,25,0,1,0,0,0,0,0,0,1,2
8902,0,0,0,1,1,1,0,0,0,1,1,0,0.1096987285,0.3236444401,-0.515322899,-0.437773655,0.1740857672,0.0292832139,-3.399947621,6,0.9823734043,12,0,0,0,0,1,0,0,0,2,2
8903,0,1,1,0,1,0,1,0,0,1,1,6,-0.033845222,0.9815559553,-0.500477987,-0.437773655,-0.483555392,-0.703651579,0.4165596263,5,0.7159836945,13,1,0,0,0,0,0,0,0,1,2
8904,0,0,0,1,1,1,0,0,1,0,1,0,-0.288562576,-0.428254434,-0.658985531,-0.437773655,-0.02320658,0.0994578855,-0.953468616,6,0.3337723717,3,0,1,0,0,0,0,0,0,2,1
8905,0,0,1,1,0,1,0,0,1,0,4,6,-0.650159594,0.0416823622,-0.497713724,4.5338382376,-0.417791276,-0.309943319,0.4654892064,5,0.8897161139,16,0,0,0,0,0,0,0,1,0,1
8906,0,0,1,0,0,0,0,1,0,1,4,4,-0.211759352,-0.522241794,-0.36849193,0.3155008738,1.0290192736,4.1911621416,0.0740525656,5,0.5190869525,16,0,0,0,0,1,0,0,0,0,1
8907,0,1,0,1,0,1,0,0,0,1,2,2,0.1482414718,-0.898191231,-0.546081165,-0.437773655,0.0425575355,-0.493607104,0.7101371068,6,0.6464907267,2,0,1,0,0,0,0,0,0,4,2
8908,0,1,0,0,0,1,0,0,0,1,4,7,-0.117092684,-0.240279716,-0.564789296,4.3831833317,0.6344345783,-0.435852516,0.9547850073,2,0.4495939847,3,0,0,1,0,0,0,0,0,4,2
8909,0,0,0,0,1,0,1,0,1,0,3,6,-0.640426313,-0.428254434,-0.397712952,3.7805637083,0.1083216513,-0.239169222,0.4165596263,4,0.2642794039,12,0,0,0,0,0,0,1,0,3,1
8910,0,1,1,0,0,0,0,1,0,1,0,1,-0.099891197,-0.898191231,-0.666741557,-0.437773655,0.7001986942,-0.022860757,0.6122779467,2,0.6928193719,8,0,0,1,0,0,0,0,0,2,2
8911,0,0,1,1,1,1,0,0,0,1,3,0,-0.72557506,0.6995938774,-0.510511907,1.3700852147,-0.02320658,1.0810700877,0.6612075268,4,0.0558005006,20,1,0,0,0,0,0,0,0,4,1
8912,0,1,1,1,1,0,0,1,1,0,1,3,-0.654206783,-0.146292356,2.7610271787,-0.437773655,2.4100657069,0.7309400164,0.6612075268,5,0.2179507588,7,0,0,0,1,0,0,0,0,3,1
8913,0,1,0,0,0,0,0,1,1,0,2,1,0.1274508417,0.887568596,-0.007614333,-0.437773655,-0.154734812,-0.024161509,0.2208413059,6,0.6233264041,25,0,1,0,0,0,0,0,0,2,2
8914,0,1,0,0,0,1,0,0,1,0,3,4,0.0285761809,-0.616229153,-0.675535048,-0.437773655,-0.220498928,0.2126892468,0.1229821457,4,0.1252934684,3,0,1,0,0,0,0,0,0,2,1
8915,0,0,1,0,1,1,0,0,0,1,6,5,-0.650838035,-0.522241794,0.0138834891,3.0272891791,1.6866604323,-0.425038891,1.1994329078,5,0.773894501,15,0,0,0,0,1,0,0,0,0,2
8916,0,0,1,1,0,1,0,0,0,1,4,7,0.1972909728,-0.428254434,0.1471964302,-0.437773655,1.9497168958,1.0919916092,0.4654892064,4,0.1832042749,13,0,0,0,1,0,0,0,0,1,1
8917,0,0,1,1,0,1,0,0,1,0,3,3,-0.291579683,-0.146292356,-0.250730801,3.3285989908,1.2263116212,0.4748716986,0.1719117258,2,1.4456598561,5,0,1,0,0,0,0,0,0,2,2
8918,0,1,0,1,0,0,0,1,0,1,4,6,-0.442687511,0.5116191587,-0.43341721,1.3700852147,0.7659628101,0.9347684553,0.7101371068,5,0.8781339526,3,0,0,0,0,0,0,0,1,0,2
8919,0,0,1,0,0,0,1,0,1,0,1,2,-0.654818256,-0.99217859,-0.664625941,-0.437773655,1.0290192736,1.1224723647,0.4654892064,5,-1.704688016,16,0,0,0,0,1,0,0,0,1,2
8920,0,0,0,1,0,1,0,0,0,1,7,5,0.0553042987,-0.522241794,-0.661238921,-0.437773655,1.4236039688,0.2364084896,0.4165596263,1,0.0558005006,8,0,0,0,0,1,0,0,0,1,2
8921,0,0,1,1,0,0,1,0,1,0,7,2,-0.253901792,0.605606518,-0.12356452,-0.437773655,-0.549319507,-0.339608856,0.269770886,4,0.5654155976,21,0,0,0,0,1,0,0,0,4,2
8922,0,0,1,0,1,1,0,0,0,1,5,2,-0.229309126,-0.240279716,-0.648274762,1.2194303089,-1.338488898,0.1159061044,0.6122779467,6,0.6117442428,15,1,0,0,0,0,0,0,0,7,2
8923,0,0,0,1,1,1,0,0,0,1,1,4,-0.131673047,-0.804203872,-0.609020282,-0.437773655,-1.272724782,0.1989504284,1.0526441675,6,-0.465396758,20,0,0,0,0,0,0,0,1,1,2
8924,0,0,1,1,0,1,0,0,0,1,5,2,-0.141802751,-0.616229153,0.0335985715,-0.437773655,-1.009668319,-0.099892849,0.7590666869,4,0.2295329201,4,0,0,0,0,0,1,0,0,2,2
8925,0,0,0,1,0,1,0,0,1,0,5,4,2.0147369017,0.7935812367,-0.056503281,-0.437773655,-0.878140087,1.515233534,0.9058554272,6,-0.117931919,21,0,0,0,0,1,0,0,0,0,2
8926,0,1,1,1,0,1,0,0,0,1,3,0,-0.579053437,0.0416823622,-0.464340527,-0.437773655,0.5029063466,4.082330559,1.0526441675,4,-0.430650274,25,0,0,0,0,0,0,0,1,1,2
8927,0,0,1,1,0,1,0,0,1,0,4,2,0.066208451,-0.146292356,-0.53225615,0.3155008738,1.0947833895,0.1588069437,-2.7149335,4,0.3221902104,13,1,0,0,0,0,0,0,0,2,1
8928,0,1,0,0,0,1,0,0,1,0,5,6,-0.652380314,-0.710216512,-0.550327654,-0.437773655,0.2398498831,1.482163263,0.6122779467,6,1.3414204044,1,0,0,0,1,0,0,0,0,2,2
8929,0,0,0,0,0,1,0,0,1,0,2,3,0.0423307615,0.0416823622,-0.454000546,-0.437773655,1.1605475053,-0.061853346,0.3187004661,1,-0.117931919,24,1,0,0,0,0,0,0,0,4,1
8930,0,1,1,1,0,1,0,0,0,1,6,5,-0.189270194,-0.052304997,-0.518017813,-0.136463844,-0.549319507,-0.714141515,0.2208413059,6,1.5035706626,16,0,0,1,0,0,0,0,0,2,2
8931,0,0,1,1,1,1,0,0,0,1,3,1,1.0963621778,-0.052304997,3.4397834919,-0.437773655,0.1740857672,-0.434971362,0.6122779467,4,1.2950917593,8,0,1,0,0,0,0,0,0,2,2
8932,0,0,1,0,1,1,0,0,1,0,5,4,-0.53378217,-0.428254434,-0.357365065,1.5207401206,-0.02320658,-0.901210034,-2.176708119,5,0.3569366943,21,0,0,0,0,0,1,0,0,2,0
8933,0,1,0,1,0,1,0,0,1,0,2,1,-0.6874479,-0.334267075,-0.565455974,0.3155008738,1.1605475053,3.691865187,0.3676300462,2,0.5654155976,6,0,0,0,1,0,0,0,0,0,2
8934,0,0,0,1,0,1,0,0,1,0,2,3,0.7619209091,0.605606518,-0.66408178,-0.437773655,-0.220498928,0.0833393503,-3.302088461,4,0.7044015332,17,0,0,1,0,0,0,0,0,3,1
8935,0,0,1,0,1,1,0,0,0,1,1,2,0.2072641913,0.0416823622,-0.473719327,-0.437773655,0.0425575355,-0.793193669,0.3676300462,3,-2.388035533,2,0,0,0,1,0,0,0,0,3,2
8936,0,0,1,1,1,1,0,0,1,0,4,2,0.0136386608,-0.334267075,-0.470974944,-0.437773655,0.9632551577,0.2027807534,1.0526441675,6,0.6117442428,16,0,1,0,0,0,0,0,0,2,2
8937,0,0,1,1,1,1,0,0,1,0,3,6,-0.255439804,-0.240279716,-0.429187365,0.4661557796,0.9632551577,1.0559901504,0.7101371068,1,-0.697039984,4,0,0,1,0,0,0,0,0,3,2
8938,0,0,1,1,0,1,0,0,1,0,0,5,-0.215156999,-0.052304997,-0.664876523,-0.437773655,-0.746611855,1.2436401116,0.7101371068,4,0.2063685975,14,0,0,0,0,1,0,0,0,1,2
8939,0,1,1,1,1,1,0,0,1,0,7,2,-0.013448393,-0.616229153,-0.199615278,0.0141910621,-0.812375971,1.5062841204,0.1719117258,4,0.4495939847,4,0,0,0,0,1,0,0,0,2,2
8940,0,1,0,0,1,1,0,0,0,1,1,4,-0.481251388,-0.898191231,0.1180835924,-0.136463844,1.5551322006,-0.808916584,-3.399947621,3,0.6928193719,5,0,0,0,1,0,0,0,0,0,2
8941,0,0,0,1,0,1,0,0,1,0,0,0,-0.32509113,-0.146292356,1.5392103354,0.6168106855,-0.220498928,1.0227280634,-0.170595335,5,1.4688241787,3,0,0,1,0,0,0,0,0,1,2
8942,0,0,0,1,0,1,0,0,0,1,6,6,-0.409469063,-0.804203872,2.9852025026,-0.437773655,0.0425575355,3.3194125329,0.5633483666,2,-1.519373436,5,0,0,0,0,1,0,0,0,0,2
8943,0,0,1,0,1,1,0,0,0,1,4,1,0.4290350132,-0.616229153,0.1815479144,5.136457861,1.2920757371,-0.712001568,0.9547850073,0,-2.306960404,11,0,1,0,0,0,0,0,0,0,2
8944,0,0,0,0,0,0,0,1,0,1,1,6,-0.651345917,-0.710216512,0.9732381823,5.4377676727,0.1083216513,-0.888921824,1.1505033277,1,-0.615964855,4,0,0,1,0,0,0,0,0,2,1
8945,0,0,0,1,0,1,0,0,0,1,4,3,-0.718993337,-0.146292356,3.5298659262,-0.437773655,-0.088970696,-0.67284114,1.0526441675,5,0.7044015332,9,0,0,0,0,0,1,0,0,1,0
8946,0,0,0,0,0,0,1,0,0,1,4,0,-0.117827383,0.0416823622,-0.262952922,-0.437773655,0.1740857672,-0.956896606,-0.806679876,5,0.9360447591,24,0,0,0,1,0,0,0,0,1,1
8947,0,0,1,1,0,1,0,0,1,0,2,1,-0.405911926,-0.804203872,0.7760143096,-0.437773655,-0.812375971,-0.635071378,0.6612075268,3,0.3106080491,16,0,0,0,0,0,1,0,0,6,1
8948,0,0,1,1,0,1,0,0,0,1,2,3,-0.212350242,-0.898191231,0.2893893185,-0.437773655,-0.286263044,-0.068518951,-1.393834837,3,1.4572420174,23,0,0,0,0,1,0,0,0,4,2
8949,0,0,1,0,0,1,0,0,1,0,6,0,3.7943205224,-0.710216512,-0.022437515,-0.437773655,0.0425575355,0.4465129071,0.3187004661,6,0.7044015332,9,0,0,0,0,0,1,0,0,4,2
8950,0,0,0,1,0,0,1,0,1,0,7,3,0.057752964,0.0416823622,1.818822106,-0.437773655,-0.680847739,-0.597775161,0.5633483666,4,0.7970588235,16,0,0,0,0,0,1,0,0,1,1
8951,0,0,1,0,0,1,0,0,0,1,5,6,-0.017089221,0.0416823622,-0.49497119,-0.437773655,1.1605475053,-0.721604355,0.5633483666,4,1.2371809528,9,0,0,0,0,0,1,0,0,4,2
8952,0,0,0,0,1,1,0,0,0,1,5,2,1.2449125224,-0.898191231,-0.65347411,-0.437773655,-1.075432434,-0.820989001,0.5144187865,5,0.8781339526,12,1,0,0,0,0,0,0,0,0,2
8953,0,0,1,0,0,1,0,0,1,0,1,1,-0.396829608,0.605606518,-0.313283873,-0.437773655,-0.35202716,-0.636216279,0.7590666869,4,1.0750306946,10,0,0,0,0,0,0,0,1,3,2
8954,0,1,1,0,0,1,0,0,1,0,3,6,0.9900357299,-0.052304997,-0.492543502,-0.437773655,1.4893680847,1.5007814,1.1505033277,2,0.9592090817,15,1,0,0,0,0,0,0,0,2,1
8955,0,0,0,1,1,1,0,0,1,0,4,1,0.1986614467,-0.428254434,-0.447683287,-0.437773655,-0.286263044,-0.844120808,0.5144187865,3,-0.164260564,15,0,1,0,0,0,0,0,0,1,0
8956,0,1,1,1,1,1,0,0,0,1,2,1,-0.57166702,0.7935812367,0.1727155871,-0.437773655,0.1740857672,0.2073303883,1.0037145874,0,-0.117931919,1,0,0,0,1,0,0,0,0,2,2
