"analytic_partition","advisor","advisor_churn","advisor_churn_type","sf_face_2_face","sf_call_outbound","sf_call_inbound","sf_email_inbound","channel","channel_type","primary_prod_sold_va","primary_prod_sold_type","sf_email_campaigns","advisor_hh_children","advisor_advising_years","advisor_aum","advisor_annuity_selling_years","advisor_age","advisor_net_worth","advisor_credit_hist_mos","advisor_firm_changes","advisor_credit_score","wholesaler","wholesaler_i","wholesaler_name","advisor_net_worth_imp","channel_type_enc","va_mkt_opp","d_bank","d_wirehouse","d_ria","advisor_aum_bin","advisor_net_worth_log"
1,6955,0,no_advisor_churn,1,1,0,0,0,bank,1,va,2,7,12,4091128,2,64,155632,81,5,721,6,F,Funderburk,155632,1,-0.55144091,1,0,0,6,11.955249525
2,6956,0,no_advisor_churn,0,1,0,1,0,bank,1,va,5,2,16,341346,2,20,76564,91,3,793,4,D,Devon,76564,1,-0.008335966,1,0,0,1,11.245882271
1,6957,0,no_advisor_churn,0,0,1,1,0,bank,1,va,2,4,2,427630,3,57,266399,89,5,798,19,S,Szu,266399,1,2.5935002242,1,0,0,1,12.492750464
0,6958,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,1,6,12,1203755,3,24,362040,97,5,798,15,O,Ojj,362040,3,1.1828539811,0,1,0,2,12.799509982
0,6959,0,no_advisor_churn,0,0,0,1,1,wirehouse,1,va,1,4,8,3872307,2,68,,81,1,792,8,H,Hassan,302921.30385,3,-0.170979916,0,1,0,6,12.621228327
0,6960,0,no_advisor_churn,0,0,1,0,0,bank,1,va,3,4,11,85163,2,49,281521,53,5,720,23,W,Werner,281521,1,-0.684745521,1,0,0,1,12.547962324
1,6961,0,no_advisor_churn,0,1,1,0,0,bank,1,va,0,2,15,9231,2,46,144080,82,0,683,1,A,Abbott,144080,1,1.8543073511,1,0,0,1,11.87812398
1,6962,0,no_advisor_churn,0,0,0,0,0,bank,1,va,5,4,7,158097,2,59,68784,84,3,673,13,M,Mambwe,68784,1,0.1027364244,1,0,0,1,11.138726439
1,6963,0,no_advisor_churn,0,1,1,0,0,bank,1,va,4,0,12,1890510,1,30,169285,99,4,715,7,G,Griegio,169285,1,-0.021034454,1,0,0,3,12.039338964
1,6964,0,no_advisor_churn,0,1,1,0,0,bank,1,va,5,2,16,4992518,2,27,,86,3,706,12,L,Lula,454121.28399,1,-0.088995999,1,0,0,7,13.026119587
1,6965,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,3,6,12,53694,1,62,141561,89,3,756,20,T,Tavares,141561,3,0.0871801378,0,1,0,1,11.860485999
1,6966,0,no_advisor_churn,0,0,1,1,0,bank,1,va,1,1,22,3453956,2,22,265973,99,4,701,8,H,Hassan,265973,1,0.0449037602,1,0,0,5,12.491150079
1,6967,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,0,0,22,195637,3,23,156195,58,4,841,24,X,Xavier,156195,3,0.5203571112,0,1,0,1,11.958860506
1,6968,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,4,0,8,3075449,1,65,,98,2,789,18,R,Rodriguez,181341.3388,3,2.8920976109,0,1,0,5,12.108136384
0,6969,0,no_advisor_churn,0,0,1,0,0,bank,1,va,4,0,12,446897,1,24,406202,85,5,701,2,B,Bost,406202,1,-0.633919369,1,0,0,1,12.914605852
1,6970,0,no_advisor_churn,1,1,1,0,1,wirehouse,0,fixed,2,4,15,311492,10,38,460194,55,3,797,4,D,Devon,460194,3,-0.694182385,0,1,0,1,13.039403419
1,6971,0,no_advisor_churn,1,0,1,1,1,wirehouse,1,va,4,3,18,420197,3,64,284823,73,0,799,3,C,Chatterji,284823,3,2.746933279,0,1,0,1,12.559623214
1,6972,0,no_advisor_churn,1,1,0,0,1,wirehouse,1,va,0,0,22,4768747,2,56,494946,88,5,714,2,B,Bost,494946,3,0.4318941372,0,1,0,7,13.112203945
1,6973,0,no_advisor_churn,0,1,1,0,1,wirehouse,0,fixed,3,2,8,2410255,6,24,297227,59,3,787,2,B,Bost,297227,3,-0.296704316,0,1,0,4,12.602251436
0,6974,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,7,3,9,241363,3,49,180444,88,3,761,19,S,Szu,180444,3,2.0724324818,0,1,0,1,12.103175759
1,6975,0,no_advisor_churn,0,1,1,0,0,bank,1,va,3,7,17,3456419,1,36,293201,98,5,787,7,G,Griegio,293201,1,-0.257624361,1,0,0,5,12.58861366
0,6976,0,no_advisor_churn,0,1,0,0,0,bank,1,va,1,4,10,81819,2,45,128423,86,2,757,22,V,Vasquez,128423,1,-0.623577133,1,0,0,1,11.763084782
1,6977,0,no_advisor_churn,1,0,1,1,1,wirehouse,1,va,3,4,8,4988322,3,58,113456,52,3,709,5,E,English,113456,3,-0.638893471,0,1,0,7,11.639170376
0,6978,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,7,3,13,328636,1,37,107002,84,2,743,14,N,Noth,107002,3,-0.679033874,0,1,0,1,11.580602805
1,6979,0,no_advisor_churn,1,0,1,1,0,bank,1,va,1,4,5,3649142,2,51,112547,88,4,799,12,L,Lula,112547,1,-0.358014662,1,0,0,6,11.631126191
2,6980,0,no_advisor_churn,1,0,1,0,0,bank,1,va,4,2,18,3329383,3,59,235839,94,1,663,12,L,Lula,235839,1,3.4443238436,1,0,0,5,12.370904648
1,6981,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,4,1,3,2351169,2,22,216826,90,4,664,5,E,English,216826,3,3.2368099868,0,1,0,4,12.286850468
1,6982,0,no_advisor_churn,0,0,0,1,1,wirehouse,1,va,4,1,11,598046,1,47,79345,57,1,780,18,R,Rodriguez,79345,3,-0.656422598,0,1,0,1,11.281560712
1,6983,0,no_advisor_churn,0,0,0,1,1,wirehouse,1,va,0,1,17,2835517,2,68,,100,4,847,10,J,Jasper,102108.95719,3,-0.60176391,0,1,0,4,11.53379573
2,6984,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,4,2,10,99510,2,37,197351,97,3,777,25,Y,Yang,197351,3,-0.022941681,0,1,0,1,12.192739148
1,6985,0,no_advisor_churn,0,1,0,0,2,ria,1,va,4,2,13,1014316,1,33,293693,89,4,736,12,L,Lula,293693,2,3.4284992862,0,0,1,2,12.590290283
1,6986,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,2,2,14,2016857,3,58,168501,85,4,795,18,R,Rodriguez,168501,3,0.0871874892,0,1,0,3,12.034696963
2,6987,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,3,6,18,4328607,1,89,157600,96,2,794,8,H,Hassan,157600,3,-0.644604497,0,1,0,7,11.967815456
0,6988,0,no_advisor_churn,0,1,1,1,1,wirehouse,1,va,3,1,13,285222,1,37,342901,92,3,776,23,W,Werner,342901,3,-0.227970857,0,1,0,1,12.745197055
2,6989,0,no_advisor_churn,0,1,1,1,0,bank,1,va,6,0,9,3247704,1,22,402368,78,5,735,16,P,Patel,402368,1,-0.63363651,1,0,0,5,12.905122372
0,6990,0,no_advisor_churn,0,0,1,1,1,wirehouse,1,va,4,0,12,4129087,1,50,158673,54,4,770,8,H,Hassan,158673,3,3.4093266037,0,1,0,6,11.97460076
1,6991,0,no_advisor_churn,0,1,0,0,1,wirehouse,1,va,1,5,15,3630060,1,42,179888,82,2,714,23,W,Werner,179888,3,-0.702771255,0,1,0,6,12.100089714
1,6992,0,no_advisor_churn,0,0,0,0,0,bank,1,va,3,0,7,355414,1,36,203209,61,2,797,25,Y,Yang,203209,1,0.1772863514,1,0,0,1,12.221990285
1,6993,0,no_advisor_churn,0,1,1,1,0,bank,1,va,7,0,7,2574288,1,66,341233,73,3,696,5,E,English,341233,1,-0.056102574,1,0,0,4,12.740320807
1,6994,0,no_advisor_churn,1,1,1,1,0,bank,1,va,0,5,13,1806142,1,85,254253,81,1,770,2,B,Bost,254253,1,0.8155531557,1,0,0,3,12.446085113
2,6995,0,no_advisor_churn,0,0,1,1,0,bank,1,va,4,6,7,33772,3,39,218128,90,3,782,2,B,Bost,218128,1,-0.303197195,1,0,0,1,12.292837325
1,6996,0,no_advisor_churn,0,1,1,0,1,wirehouse,1,va,1,0,16,1878543,2,19,319689,92,2,803,16,P,Patel,319689,3,0.0963758476,0,1,0,3,12.675103927
1,6997,0,no_advisor_churn,1,1,1,0,1,wirehouse,1,va,2,0,1,4331024,1,47,235681,81,4,761,15,O,Ojj,235681,3,-0.702128954,0,1,0,7,12.370234475
1,6998,0,no_advisor_churn,0,0,0,0,1,wirehouse,1,va,2,3,17,1651210,2,27,146953,99,4,762,2,B,Bost,146953,3,0.1233759946,0,1,0,3,11.897868087
0,6999,0,no_advisor_churn,1,1,1,0,0,bank,1,va,4,3,10,1827843,2,32,160856,73,5,842,2,B,Bost,160856,1,2.6095436637,1,0,0,3,11.988264834
0,7000,0,no_advisor_churn,1,1,1,1,2,ria,1,va,4,7,13,2048978,2,47,242409,90,4,769,16,P,Patel,242409,2,-0.053043813,0,0,1,3,12.398381661
0,7001,0,no_advisor_churn,1,1,0,1,1,wirehouse,1,va,2,7,13,962330,1,22,88526,93,0,697,25,Y,Yang,88526,3,0.3005441559,0,1,0,2,11.391051573
1,7002,0,no_advisor_churn,0,1,0,0,1,wirehouse,0,fixed,3,1,31,4588066,4,47,248209,88,3,731,10,J,Jasper,248209,3,-0.485355566,0,1,0,7,12.422026412
1,7003,1,advisor_churn,1,0,1,0,0,bank,1,va,0,0,21,57068,3,54,244215,68,1,662,5,E,English,244215,1,-0.464892709,1,0,0,1,12.405804264
1,7004,1,advisor_churn,0,0,0,0,2,ria,1,va,0,0,24,0,1,76,211894,70,4,674,20,T,Tavares,211894,2,-0.34585036,0,0,1,1,12.263841429
1,7005,1,advisor_churn,0,0,0,0,2,ria,1,va,2,1,24,1305651,3,35,304094,87,3,661,1,A,Abbott,304094,2,-0.640195083,0,0,1,2,12.625092143
2,7006,1,advisor_churn,0,0,0,0,0,bank,0,fixed,2,1,23,282782,12,50,217408,85,1,736,14,N,Noth,217408,1,-0.657433114,1,0,0,1,12.289531052
1,7007,1,advisor_churn,1,1,0,1,0,bank,1,va,0,2,24,137764,3,60,380034,66,1,660,16,P,Patel,380034,1,-0.514460405,1,0,0,1,12.848016001
2,7008,1,advisor_churn,0,0,0,0,0,bank,0,fixed,6,0,28,15503,10,44,199341,89,2,613,21,U,Underwood,199341,1,-0.391879625,1,0,0,1,12.202772205
0,7009,1,advisor_churn,0,1,0,0,0,bank,1,va,4,0,15,84743,3,50,207751,59,3,677,21,U,Underwood,207751,1,-0.024006389,1,0,0,1,12.244095526
1,7010,1,advisor_churn,0,0,1,0,2,ria,1,va,0,1,34,55656,1,26,290883,90,3,791,9,I,Ingrid,290883,2,-0.274652651,0,0,1,1,12.580676403
0,7011,1,advisor_churn,1,0,0,0,0,bank,0,fixed,1,0,21,356418,5,33,351027,46,1,652,19,S,Szu,351027,1,-0.595448042,1,0,0,1,12.768618423
1,7012,1,advisor_churn,0,0,0,0,0,bank,1,va,4,0,6,0,2,36,219096,59,2,603,12,L,Lula,219096,1,-0.649665129,1,0,0,1,12.297265269
1,7013,1,advisor_churn,0,0,1,0,0,bank,1,va,2,0,24,1315835,3,55,103381,74,1,521,20,T,Tavares,103381,1,-0.156351036,1,0,0,2,11.546176472
0,7014,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,22,51167,2,26,214671,88,1,670,7,G,Griegio,214671,1,-0.437566941,1,0,0,1,12.276861903
0,7015,1,advisor_churn,0,1,0,0,0,bank,1,va,1,2,21,0,2,85,250223,53,0,631,2,B,Bost,250223,1,0.173938904,1,0,0,1,12.430107799
2,7016,1,advisor_churn,0,1,0,0,0,bank,1,va,3,0,6,172359,2,82,273002,55,2,696,23,W,Werner,273002,1,-0.407700115,1,0,0,1,12.5172344
2,7017,1,advisor_churn,0,1,0,0,0,bank,1,va,0,2,20,18315,2,38,286752,69,1,805,23,W,Werner,286752,1,-0.709483477,1,0,0,1,12.56637301
1,7018,1,advisor_churn,0,1,0,0,0,bank,1,va,3,1,19,59376,1,33,77876,57,1,671,2,B,Bost,77876,1,-0.53138677,1,0,0,1,11.262873097
1,7019,1,advisor_churn,1,0,0,0,0,bank,1,va,1,1,9,90191,1,46,278628,69,2,718,17,Q,Quigley,278628,1,-0.639556022,1,0,0,1,12.537632838
1,7020,1,advisor_churn,0,1,0,0,2,ria,1,va,2,0,23,0,1,45,247441,58,3,679,3,C,Chatterji,247441,2,0.1531816777,0,0,1,1,12.418927449
1,7021,1,advisor_churn,0,1,0,0,0,bank,1,va,1,1,24,4698677,2,55,278533,56,4,628,11,K,Kanumba,278533,1,-0.673580192,1,0,0,7,12.537291823
1,7022,1,advisor_churn,0,0,0,1,0,bank,0,fixed,3,1,26,1811777,5,58,484519,61,3,687,22,V,Vasquez,484519,1,-0.706552086,1,0,0,3,13.090911925
1,7023,1,advisor_churn,0,0,0,0,0,bank,1,va,5,1,18,303625,2,70,96259,15,5,723,4,D,Devon,96259,1,-0.166609296,1,0,0,1,11.474797754
0,7024,1,advisor_churn,0,0,0,1,1,wirehouse,0,fixed,2,0,24,90911,9,32,212196,90,1,693,14,N,Noth,212196,3,-0.634531294,0,1,0,1,12.265265655
1,7025,1,advisor_churn,0,1,1,0,0,bank,1,va,0,0,18,406070,3,42,159450,70,5,697,2,B,Bost,159450,1,-0.363189134,1,0,0,1,11.979485672
0,7026,1,advisor_churn,0,1,0,0,1,wirehouse,1,va,1,1,19,37501,1,51,243644,60,1,759,14,N,Noth,243644,3,-0.054803062,0,1,0,1,12.403463422
0,7027,1,advisor_churn,0,1,0,0,0,bank,1,va,0,0,24,302907,3,40,248187,86,1,713,5,E,English,248187,1,-0.02967107,1,0,0,1,12.421937773
0,7028,1,advisor_churn,0,0,0,0,0,bank,1,va,1,0,22,285055,1,27,170650,62,3,688,2,B,Bost,170650,1,-0.287961785,1,0,0,1,12.047369954
0,7029,1,advisor_churn,0,0,0,0,0,bank,1,va,0,3,23,54121,3,33,454300,22,1,744,10,J,Jasper,454300,1,-0.658243038,1,0,0,1,13.026513052
0,7030,1,advisor_churn,0,0,0,0,0,bank,0,fixed,5,0,18,419463,35,50,208721,59,1,607,22,V,Vasquez,208721,1,-0.664809384,1,0,0,1,12.248753711
1,7031,1,advisor_churn,0,1,0,1,0,bank,1,va,4,0,21,1832069,2,40,295391,37,5,734,3,C,Chatterji,295391,1,-0.655237551,1,0,0,3,12.596055181
2,7032,1,advisor_churn,0,0,0,0,2,ria,0,fixed,0,2,23,255280,8,46,291910,68,3,730,4,D,Devon,291910,2,-0.275903572,0,0,1,1,12.584200815
0,7033,1,advisor_churn,0,1,0,0,2,ria,1,va,3,0,13,0,1,32,291379,67,3,667,25,Y,Yang,291379,2,-0.463203097,0,0,1,1,12.582380104
1,7034,1,advisor_churn,0,1,0,0,0,bank,1,va,1,1,23,30354,1,60,344783,66,2,630,12,L,Lula,344783,1,-0.507983375,1,0,0,1,12.750670513
1,7035,1,advisor_churn,0,0,0,0,0,bank,1,va,0,2,27,0,1,40,230432,21,3,714,2,B,Bost,230432,1,-0.698476458,1,0,0,1,12.347711087
1,7036,1,advisor_churn,0,0,0,0,2,ria,1,va,0,1,24,78726,3,33,238455,52,2,777,12,L,Lula,238455,2,-0.332820259,0,0,1,1,12.381935892
1,7037,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,1,0,24,2235469,1,36,214619,41,4,665,15,O,Ojj,214619,3,-0.518679693,0,1,0,4,12.276619642
1,7038,1,advisor_churn,0,0,1,0,0,bank,1,va,2,0,19,0,1,52,,78,1,699,14,N,Noth,442277.11205,1,-0.692887246,1,0,0,1,12.999691915
1,7039,1,advisor_churn,0,0,0,0,0,bank,1,va,3,2,21,23109,1,46,206924,56,1,741,9,I,Ingrid,206924,1,0.1188056037,1,0,0,1,12.240106855
0,7040,1,advisor_churn,0,0,0,1,2,ria,1,va,1,1,19,325456,1,27,240292,58,5,714,21,U,Underwood,240292,2,-0.329410712,0,0,1,1,12.389610129
0,7041,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,19,51250,1,55,425809,85,1,652,21,U,Underwood,425809,1,-0.7057636,1,0,0,1,12.961746168
1,7042,1,advisor_churn,0,1,0,0,0,bank,1,va,0,0,22,32036,2,46,237901,80,5,680,4,D,Devon,237901,1,-0.477849527,1,0,0,1,12.3796099
0,7043,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,33,67244,1,33,353301,32,3,693,18,R,Rodriguez,353301,1,0.0743097314,1,0,0,1,12.775075664
0,7044,1,advisor_churn,0,1,0,0,0,bank,1,va,3,0,11,1568301,2,38,233433,87,3,666,17,Q,Quigley,233433,1,-0.001195532,1,0,0,3,12.360650377
0,7045,1,advisor_churn,0,0,0,0,2,ria,1,va,3,0,4,0,1,45,110237,87,1,609,18,R,Rodriguez,110237,2,-0.673142573,0,0,1,1,11.610387873
0,7046,1,advisor_churn,1,0,0,0,2,ria,0,fixed,0,3,51,1496131,5,49,429060,79,2,731,8,H,Hassan,429060,2,-0.301875035,0,0,1,3,12.969352048
1,7047,1,advisor_churn,0,0,1,0,2,ria,0,fixed,1,0,24,0,7,33,154394,56,0,729,5,E,English,154394,2,-0.66378625,0,0,1,1,11.947263056
1,7048,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,3,0,19,0,3,44,247418,97,5,708,11,K,Kanumba,247418,3,-0.253072058,0,1,0,1,12.418834493
0,7049,1,advisor_churn,0,0,0,0,0,bank,1,va,0,1,16,267636,3,38,229135,80,5,576,13,M,Mambwe,229135,1,-0.706344828,1,0,0,1,12.342066628
0,7050,1,advisor_churn,0,1,0,1,2,ria,1,va,2,0,81,2313326,1,44,267393,16,1,657,23,W,Werner,267393,2,0.1138068695,0,0,1,4,12.496474765
0,7051,1,advisor_churn,1,1,0,0,2,ria,1,va,0,3,20,22233,2,40,271353,64,2,626,13,M,Mambwe,271353,2,-0.658873007,0,0,1,1,12.511175835
0,7052,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,21,1902618,2,32,266615,84,5,662,24,X,Xavier,266615,1,-0.202608009,1,0,0,3,12.493560949
1,7053,1,advisor_churn,0,1,0,0,2,ria,1,va,1,0,16,893377,3,44,218199,69,4,622,20,T,Tavares,218199,2,-0.317458738,0,0,1,2,12.293162769
1,7054,1,advisor_churn,0,0,0,0,0,bank,1,va,2,1,13,3147165,1,53,194559,64,2,677,13,M,Mambwe,194559,1,-0.392765727,1,0,0,5,12.178490738
1,7055,1,advisor_churn,1,1,0,0,0,bank,1,va,2,0,23,2264104,1,57,204322,23,1,669,21,U,Underwood,204322,1,0.0315372026,1,0,0,4,12.22745246
2,7056,1,advisor_churn,0,1,0,1,0,bank,1,va,2,3,23,82837,2,48,266619,11,2,610,1,A,Abbott,266619,1,-0.710491832,1,0,0,1,12.493575952
1,7057,1,advisor_churn,1,0,0,1,0,bank,1,va,0,3,20,80596,1,38,275829,99,2,652,24,X,Xavier,275829,1,-0.491460829,1,0,0,1,12.527536387
1,7058,1,advisor_churn,0,0,0,0,0,bank,1,va,0,1,20,0,1,39,430598,52,1,743,2,B,Bost,430598,1,-0.644483629,1,0,0,1,12.972930219
0,7059,1,advisor_churn,0,1,0,0,0,bank,0,fixed,2,0,23,65816,15,21,217129,66,1,741,11,K,Kanumba,217129,1,-0.370552292,1,0,0,1,12.288246926
1,7060,1,advisor_churn,0,0,0,1,0,bank,1,va,1,0,20,412832,1,41,296011,58,3,735,13,M,Mambwe,296011,1,-0.707287404,1,0,0,1,12.598151895
1,7061,1,advisor_churn,0,1,0,0,1,wirehouse,1,va,1,0,34,266407,3,42,158635,71,3,546,18,R,Rodriguez,158635,3,-0.711720686,0,1,0,1,11.974361245
2,7062,1,advisor_churn,0,1,0,1,0,bank,1,va,0,0,2,260721,1,90,211288,56,4,611,16,P,Patel,211288,1,-0.664964568,1,0,0,1,12.260977411
0,7063,1,advisor_churn,0,1,0,0,1,wirehouse,1,va,0,1,22,46694,3,42,267590,52,3,661,6,F,Funderburk,267590,3,-0.668817936,0,1,0,1,12.497211237
1,7064,1,advisor_churn,0,0,0,0,1,wirehouse,0,fixed,2,0,20,0,13,40,209391,86,0,735,25,Y,Yang,209391,3,-0.564664334,0,1,0,1,12.251958597
1,7065,1,advisor_churn,0,0,0,0,0,bank,1,va,1,2,19,35352,2,32,382342,62,1,658,6,F,Funderburk,382342,1,-0.653678138,1,0,0,1,12.854070775
1,7066,1,advisor_churn,0,1,0,0,0,bank,1,va,2,1,25,0,1,46,467797,75,0,748,23,W,Werner,467797,1,-0.710798995,1,0,0,1,13.05578972
0,7067,1,advisor_churn,1,1,0,0,0,bank,0,fixed,2,0,13,17911,14,39,451873,59,5,616,6,F,Funderburk,451873,1,-0.131898748,1,0,0,1,13.021156446
0,7068,1,advisor_churn,0,1,0,0,0,bank,1,va,3,2,11,127518,2,51,138539,67,2,688,15,O,Ojj,138539,1,0.0041767622,1,0,0,1,11.838907153
1,7069,1,advisor_churn,0,0,0,0,0,bank,0,fixed,2,0,23,44999,5,29,152304,73,2,625,12,L,Lula,152304,1,-0.634465499,1,0,0,1,11.933633802
1,7070,1,advisor_churn,0,0,0,0,0,bank,1,va,1,1,14,210775,3,42,218155,63,5,826,2,B,Bost,218155,1,-0.053505094,1,0,0,1,12.292961098
1,7071,1,advisor_churn,0,0,0,1,0,bank,1,va,2,0,23,75072,1,44,231928,65,4,705,21,U,Underwood,231928,1,-0.640104969,1,0,0,1,12.354182258
1,7072,1,advisor_churn,1,0,0,0,0,bank,1,va,0,2,21,1735038,1,32,204557,68,3,732,15,O,Ojj,204557,1,-0.676781944,1,0,0,3,12.228601944
2,7073,1,advisor_churn,0,1,0,0,1,wirehouse,1,va,1,0,24,85810,3,43,300643,79,2,649,24,X,Xavier,300643,3,-0.59955958,0,1,0,1,12.613678793
1,7074,1,advisor_churn,0,1,0,0,2,ria,1,va,2,0,14,0,3,45,257180,58,3,659,3,C,Chatterji,257180,2,-0.100092093,0,0,1,1,12.457531508
0,7075,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,0,1,21,0,2,63,218653,75,1,672,24,X,Xavier,218653,3,-0.562254803,0,1,0,1,12.295241277
2,7076,1,advisor_churn,0,1,0,0,0,bank,1,va,2,3,23,51571,1,37,474946,42,5,744,21,U,Underwood,474946,1,0.0239134879,1,0,0,1,13.070956392
1,7077,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,21,0,1,30,155255,66,2,682,25,Y,Yang,155255,1,-0.438879653,1,0,0,1,11.952824205
1,7078,1,advisor_churn,0,0,0,0,0,bank,1,va,3,2,19,214995,3,42,236396,95,2,722,22,V,Vasquez,236396,1,0.010776362,1,0,0,1,12.373263644
1,7079,1,advisor_churn,0,0,0,0,1,wirehouse,1,va,1,2,21,0,1,35,118914,69,1,650,14,N,Noth,118914,3,-0.63876034,0,1,0,1,11.686155822
1,7080,1,advisor_churn,0,0,0,0,0,bank,1,va,1,0,20,244518,2,40,151242,43,0,654,23,W,Werner,151242,1,-0.499327372,1,0,0,1,11.926636482
0,7081,1,advisor_churn,0,0,0,0,0,bank,1,va,3,0,18,91727,3,62,378849,61,1,659,17,Q,Quigley,378849,1,-0.528578532,1,0,0,1,12.844892988
1,7082,1,advisor_churn,0,1,0,1,0,bank,1,va,1,0,16,456393,3,41,112083,65,3,652,25,Y,Yang,112083,1,-0.542367305,1,0,0,1,11.626994947
1,7083,1,advisor_churn,1,0,0,1,1,wirehouse,1,va,2,0,18,292558,2,53,219683,55,1,680,12,L,Lula,219683,3,-0.353120807,0,1,0,1,12.299940877
1,7084,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,21,32674,1,44,287488,31,1,708,8,H,Hassan,287488,1,-0.70063809,1,0,0,1,12.568936399
1,7085,1,advisor_churn,0,1,1,0,0,bank,1,va,5,1,27,217885,1,69,227175,63,2,697,25,Y,Yang,227175,1,-0.018171773,1,0,0,1,12.333475925
1,7086,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,19,119642,1,59,198295,74,1,665,25,Y,Yang,198295,1,-0.681702927,1,0,0,1,12.1975111
0,7087,1,advisor_churn,0,0,0,0,0,bank,1,va,2,1,23,0,2,62,240819,97,4,547,8,H,Hassan,240819,1,-0.367544744,1,0,0,1,12.391800893
2,7088,1,advisor_churn,0,0,0,0,2,ria,0,fixed,1,2,12,1531286,5,41,286287,75,1,678,12,L,Lula,286287,2,0.1612929234,0,0,1,3,12.564750083
1,7089,1,advisor_churn,0,1,1,0,0,bank,1,va,1,0,29,4499421,3,65,222306,76,2,714,1,A,Abbott,222306,1,0.0346404649,1,0,0,7,12.31181009
1,7090,1,advisor_churn,1,0,0,0,0,bank,1,va,2,0,17,4550436,2,48,256125,88,2,741,16,P,Patel,256125,1,-0.310390866,1,0,0,7,12.453420886
1,7091,1,advisor_churn,0,1,1,0,0,bank,1,va,0,0,20,455602,1,38,233562,74,1,742,17,Q,Quigley,233562,1,-0.615381076,1,0,0,1,12.361202845
1,7092,1,advisor_churn,0,0,0,0,0,bank,1,va,1,1,16,0,1,46,,50,2,642,19,S,Szu,456394.03098,1,-0.66110796,1,0,0,1,13.031111818
1,7093,1,advisor_churn,0,1,1,0,2,ria,1,va,2,1,28,95374,3,66,117882,56,1,618,17,Q,Quigley,117882,2,-0.378341708,0,0,1,1,11.677439403
0,7094,1,advisor_churn,0,1,1,0,1,wirehouse,0,fixed,0,0,8,4709969,6,36,376641,33,2,736,3,C,Chatterji,376641,3,-0.635922668,0,1,0,7,12.839047758
1,7095,1,advisor_churn,0,0,0,0,0,bank,1,va,2,2,22,225782,1,43,237332,15,4,801,2,B,Bost,237332,1,-0.523089671,1,0,0,1,12.377215284
0,7096,1,advisor_churn,0,0,0,0,0,bank,1,va,0,1,21,0,2,43,239706,99,5,627,8,H,Hassan,239706,1,-0.540943448,1,0,0,1,12.387168451
0,7097,1,advisor_churn,0,1,0,0,0,bank,1,va,0,0,30,1624521,3,60,238270,80,1,668,19,S,Szu,238270,1,-0.668965252,1,0,0,3,12.381159763
0,7098,1,advisor_churn,0,0,0,0,0,bank,1,va,2,0,21,0,2,45,205536,72,3,638,7,G,Griegio,205536,1,-0.655211762,1,0,0,1,12.23337648
1,7099,1,advisor_churn,0,0,0,0,2,ria,1,va,0,0,18,0,2,38,228322,62,1,660,7,G,Griegio,228322,2,-0.66667034,0,0,1,1,12.338512192
2,7100,1,advisor_churn,0,0,0,0,2,ria,1,va,1,0,24,4550392,1,48,218632,74,2,716,3,C,Chatterji,218632,2,-0.3208437,0,0,1,7,12.29514523
0,7101,1,advisor_churn,0,0,0,0,0,bank,1,va,0,0,23,89793,3,56,369149,66,2,696,2,B,Bost,369149,1,-0.671657195,1,0,0,1,12.818955636
1,7102,1,advisor_churn,0,0,0,0,2,ria,1,va,2,0,8,21299,2,56,120399,36,0,795,8,H,Hassan,120399,2,-0.231536753,0,0,1,1,11.698566506
1,7103,1,advisor_churn,0,1,0,0,0,bank,1,va,2,0,21,2066557,3,57,238325,62,0,579,2,B,Bost,238325,1,-0.584848163,1,0,0,3,12.381390567
1,7104,1,advisor_churn,0,1,0,0,0,bank,0,fixed,2,2,18,0,4,60,224070,48,3,650,12,L,Lula,224070,1,-0.667344225,1,0,0,1,12.319713782
0,7105,1,advisor_churn,0,0,0,0,0,bank,0,fixed,0,2,47,90185,5,48,181972,92,5,770,5,E,English,181972,1,-0.019017549,1,0,0,1,12.111608108
0,7106,1,advisor_churn,0,1,0,0,2,ria,1,va,1,0,16,234865,2,45,66251,73,2,732,1,A,Abbott,66251,2,-0.291181395,0,0,1,1,11.101205838
1,7107,1,advisor_churn,0,0,0,0,0,bank,1,va,2,1,21,243210,1,43,243610,92,2,624,25,Y,Yang,243610,1,-0.429322996,1,0,0,1,12.403323865
