Exposure,Age,Bluebook,Rating_Category,DrivingUnderInfluence,Income,Occupation,Marital_Status,Education,Revoked,Gender,MotorVehicleRecordPoint,Car_Age,Travel_Time,Car_Type,uniqueRecordID,CarUse,Claims,PurePremium,_PartInd_,Origination_Source
2.416666667,69,29000,D,1,9705,Clerical,S,Less High School,0,F,1,3,74.1,Hatchback,7186,C,0,0,2,
0.333333333,79,4000,A,0,7390,Doctor,S,Masters,1,F,2,10,74,Van,7187,C,0,0,0,
0.25,29,3000,A,1,8142,Home Maker,S,High School,0,F,3,7,72.4,Sports Car,7188,P,0,0,0,
0.25,42,3000,A,0,38892,Blue Collar,S,Less High School,0,M,5,5,55.3,Sedan,7189,C,0,0,0,
2.416666667,71,29000,D,0,57540,Doctor,S,Masters,0,F,3,14,74.3,Sedan,7190,C,0,0,2,
0.166666667,39,2000,A,1,5582,Home Maker,S,Masters,0,M,3,14,67.4,Van,7191,C,0,0,0,
0.333333333,23,4000,D,0,16357,Clerical,S,Less High School,0,F,0,7,74.3,Sports Car,7192,C,0,0,2,
0.75,56,9000,A,0,7053,Professional,S,Less High School,1,M,4,7,73.1,SUV,7193,C,0,0,0,
2.25,75,27000,A,1,23995,Doctor,S,Masters,1,F,2,6,69.1,Hatchback,7194,C,0,0,0,
4.333333333,41,52000,A,0,10607,Clerical,S,Masters,1,F,1,9,67.9,SUV,7195,C,0,0,0,
0.416666667,62,5000,A,1,16988,Doctor,M,Bachelors,0,M,7,5,82.6,Van,7196,C,0,0,0,
1.166666667,40,14000,A,0,6809,Manager,S,Masters,0,F,1,15,62.6,Station Wag,7197,C,0,0,0,
0.75,57,9000,A,1,22173,Doctor,M,Masters,0,F,1,12,67,Sedan,7198,C,0,0,0,
0.166666667,38,2000,A,0,31899,(missing),S,High School,0,M,3,12,76.2,Sedan,7199,C,0,0,0,
0.75,17,9000,A,0,37874,Home Maker,S,Bachelors,0,F,5,7,79,Van,7200,P,0,0,0,
0.916666667,18,11000,A,1,13019,Clerical,S,Masters,0,M,2,0,67,Sedan,7201,C,0,0,0,
0.5,68,6000,A,0,8704,Doctor,M,Less High School,1,M,3,9,64,Sedan,7202,C,0,0,0,
1.333333333,48,16000,A,0,38101,Clerical,M,Masters,0,F,3,7,73.5,Station Wag,7203,C,0,0,0,
0.75,28,9000,A,0,58522,Clerical,S,Less High School,1,F,5,10,78.9,Hatchback,7204,C,0,0,0,
2.5,29,30000,B,0,84197,Clerical,S,Bachelors,0,F,5,9,60.5,Van,7205,C,0,0,1,
1.416666667,31,17000,A,0,8925,Manager,S,Bachelors,0,F,2,7,63.6,Van,7206,P,0,0,0,
0.083333333,39,1000,A,0,16232,Clerical,S,Masters,1,F,6,6,71.1,SUV,7207,C,0,0,0,
0.25,19,3000,A,0,10916,(missing),S,High School,1,F,4,14,75.2,Station Wag,7208,C,0,0,0,
1.333333333,20,16000,A,0,30268,Doctor,M,Bachelors,0,F,5,9,73.4,SUV,7209,C,0,0,0,
0.5,45,6000,A,0,8070,Clerical,S,Less High School,1,F,0,12,69.2,Station Wag,7210,C,0,0,0,
0.75,65,9000,D,0,34613,Home Maker,M,High School,0,F,5,0,70.7,Van,7211,C,0,0,2,
0.083333333,45,1000,B,1,27867,Clerical,S,Less High School,1,F,5,12,77.6,Sports Car,7212,C,0,0,1,
0.833333333,54,10000,B,0,22996,Doctor,M,Masters,1,F,1,7,73.2,Hatchback,7213,P,0,0,1,
1.666666667,35,20000,A,0,26169,Professional,S,Less High School,0,F,7,4,75,Station Wag,7214,P,0,0,0,
1.333333333,46,16000,A,1,24546,Clerical,S,High School,0,F,0,1,63.3,Hatchback,7215,C,0,0,0,
2.166666667,54,26000,A,0,16387,Blue Collar,S,High School,0,M,4,3,70.5,Sedan,7216,C,0,0,0,
1,38,12000,B,0,31565,Clerical,S,Bachelors,0,F,2,2,60.2,SUV,7217,C,0,0,1,
1.416666667,47,17000,B,0,64447,Blue Collar,S,High School,1,F,0,11,77.6,SUV,7218,C,0,0,1,
0.25,34,3000,A,0,14719,Lawyer,S,Bachelors,1,F,5,5,72,Sports Car,7219,C,0,0,0,
2.333333333,50,28000,C,1,17996,Manager,S,Less High School,1,M,6,2,79.7,Sedan,7220,C,0,0,2,
0.5,39,6000,A,0,11056,Home Maker,S,Less High School,0,F,7,5,67.3,Van,7221,C,0,0,0,
0.25,41,3000,D,1,5748,Home Maker,S,Bachelors,1,M,8,12,68.6,SUV,7222,C,0,0,2,
0.333333333,80,4000,A,0,30242,Clerical,M,Masters,1,M,5,5,75.9,Van,7223,C,0,0,0,
0.166666667,40,2000,D,1,136203,Clerical,S,Less High School,0,M,1,8,72.8,Sedan,7224,C,0,0,2,
0.083333333,32,1000,D,0,72100,Lawyer,S,Less High School,1,M,2,2,74.8,SUV,7225,C,0,0,2,
0.25,70,3000,C,1,6387,Clerical,S,Less High School,1,M,7,15,62.2,Van,7226,C,0,0,2,
0.5,38,6000,C,1,12054,Clerical,S,Masters,1,F,3,11,56.4,SUV,7227,C,0,0,2,
1.083333333,28,13000,A,0,18451,Clerical,M,Less High School,0,M,1,0,72.6,Sedan,7228,C,0,0,0,
1,81,12000,A,0,53223,Doctor,M,Bachelors,1,F,2,1,78.4,Hatchback,7229,C,0,0,0,
0.5,21,6000,B,0,57946,Professional,S,Masters,0,F,13,2,71.1,Sedan,7230,C,0,0,1,
3.416666667,45,41000,A,0,10578,Professional,S,Bachelors,0,F,2,4,76.8,Sedan,7231,P,0,0,0,
5,37,60000,A,0,37139,Home Maker,S,Masters,0,F,5,0,74.5,Van,7232,C,0,0,0,
1,56,12000,A,0,39652,Manager,S,Bachelors,1,F,4,9,60.8,Station Wag,7233,P,0,0,0,
0.333333333,34,4000,B,0,5806,Clerical,M,Less High School,1,M,6,10,64.8,Sedan,7234,C,0,0,1,
0.25,26,3000,B,0,15885,Home Maker,S,Masters,1,F,4,8,76.1,Hatchback,7235,C,0,0,1,
0.833333333,29,10000,B,0,57549,Blue Collar,S,Less High School,0,F,4,2,74.4,Sedan,7236,C,0,0,1,
0.25,32,3000,A,0,23539,Blue Collar,S,High School,0,F,2,15,71.5,Van,7237,C,0,0,0,
0.5,23,6000,C,0,40197,Home Maker,M,High School,0,F,6,13,69.6,SUV,7238,C,0,0,2,
0.25,54,3000,A,0,9385,Doctor,M,Masters,1,F,1,15,72,SUV,7239,C,0,0,0,
0.416666667,20,5000,A,0,55417,Clerical,S,Masters,0,F,3,12,70.7,Hatchback,7240,C,0,0,0,
0.833333333,37,10000,A,0,34437,Home Maker,S,High School,0,F,2,7,72.8,Hatchback,7241,C,0,0,0,
0.083333333,61,1000,B,0,33412,Clerical,S,Masters,0,F,6,5,73.9,Station Wag,7242,C,0,0,1,
3.166666667,23,38000,B,1,5079,Clerical,S,High School,0,F,4,13,66.6,Van,7243,C,0,0,1,
0.583333333,50,7000,A,1,6946,Clerical,M,Less High School,0,F,3,8,64.4,Van,7244,C,0,0,0,
0.25,20,3000,A,0,23061,Lawyer,S,High School,0,F,6,4,73.7,SUV,7245,C,0,0,0,
0.583333333,42,7000,A,0,28671,Doctor,M,Bachelors,0,F,12,4,51.7,SUV,7246,C,0,0,0,
0.75,52,9000,A,1,22990,Lawyer,S,Less High School,0,M,2,9,73.8,Van,7247,C,0,0,0,
4.75,25,57000,A,0,5277,Blue Collar,S,Bachelors,1,F,1,2,69.5,Sports Car,7248,C,0,0,0,
0.333333333,56,4000,A,0,30471,Doctor,M,Masters,0,F,2,4,66.7,Sedan,7249,P,0,0,0,
0.333333333,29,4000,A,0,11026,Clerical,M,High School,0,F,4,12,64.3,SUV,7250,C,0,0,0,
1.166666667,48,14000,A,0,79482,Blue Collar,S,High School,1,F,12,8,75.2,Van,7251,C,0,0,0,
1.333333333,59,16000,A,0,7198,Doctor,M,Less High School,1,F,5,4,73.7,Van,7252,C,0,0,0,
0.5,77,6000,A,0,9607,Blue Collar,S,Masters,1,F,5,11,70.7,Hatchback,7253,C,0,0,0,
0.5,36,6000,D,0,24923,Clerical,M,Bachelors,0,F,3,4,74.7,Van,7254,C,0,0,2,
2.833333333,20,34000,D,1,31764,Clerical,S,Less High School,0,M,4,7,73.8,Hatchback,7255,C,0,0,2,
1.583333333,41,19000,B,0,8677,Clerical,M,Bachelors,1,F,11,9,77.3,Station Wag,7256,P,0,0,1,
0.083333333,74,1000,A,0,19807,Lawyer,S,Masters,1,F,4,4,73.9,Van,7257,C,0,0,0,
0.666666667,35,8000,B,0,13281,Home Maker,S,Bachelors,1,F,6,9,69.2,Hatchback,7258,P,0,0,1,
4.666666667,44,56000,B,1,44047,Doctor,M,Masters,0,F,1,9,77.6,Station Wag,7259,C,0,0,1,
0.416666667,31,5000,B,0,25238,Doctor,S,Less High School,0,F,5,9,72.3,Sedan,7260,C,0,0,1,
2.833333333,49,34000,A,1,14908,Clerical,S,Less High School,0,F,2,14,66.6,SUV,7261,C,0,0,0,
0.083333333,31,1000,A,0,40468,Clerical,M,Masters,0,F,2,12,70.8,Station Wag,7262,C,0,0,0,
0.833333333,22,10000,A,0,42493,Blue Collar,S,High School,0,F,2,10,59.7,Van,7263,C,0,0,0,
0.25,45,3000,A,0,31348,Blue Collar,S,High School,1,M,0,10,72.5,Station Wag,7264,P,0,0,0,
0.416666667,29,5000,A,0,9425,Clerical,M,High School,0,F,2,6,69.1,Sedan,7265,C,0,0,0,
0.166666667,58,2000,A,0,56823,Manager,M,High School,0,F,2,5,60.5,Van,7266,C,0,0,0,
0.25,51,3000,A,0,19927,Clerical,M,High School,0,F,4,7,65.8,Sports Car,7267,C,0,0,0,
0.25,76,3000,B,0,7485,Clerical,M,High School,1,F,7,0,70.1,Sports Car,7268,C,0,0,1,
0.25,26,3000,C,1,15456,Clerical,M,High School,1,F,2,4,70.3,Sedan,7269,C,0,0,2,
0.25,17,3000,A,1,10452,Lawyer,S,Masters,0,M,2,0,62.4,Van,7270,C,0,0,0,
0.083333333,61,1000,A,0,15559,Home Maker,M,High School,1,F,3,2,59.6,Van,7271,C,0,0,0,
1.083333333,22,13000,B,0,49750,Clerical,S,High School,0,F,4,1,79,Van,7272,C,0,0,1,
1,24,12000,A,0,10191,Home Maker,S,Bachelors,0,F,13,3,72.9,Hatchback,7273,C,0,0,0,
0.75,32,9000,B,0,71272,Blue Collar,M,High School,1,F,3,4,64.4,SUV,7274,P,0,0,1,
0.25,30,3000,A,0,52295,Doctor,S,Bachelors,0,F,0,12,65.4,Van,7275,C,0,0,0,
0.416666667,42,5000,A,0,35312,Blue Collar,M,High School,1,F,3,7,72.9,Station Wag,7276,C,0,0,0,
0.333333333,54,4000,A,0,14979,Doctor,S,Less High School,0,F,5,0,75.4,Sedan,7277,C,0,0,0,
1.25,38,15000,C,0,8467,Doctor,M,Less High School,0,F,5,14,76.6,Sports Car,7278,C,0,0,2,
0.916666667,18,11000,B,1,48479,Clerical,M,Masters,0,F,2,10,69.7,Van,7279,C,0,0,1,
0.833333333,57,10000,A,0,9486,Manager,S,Masters,1,F,4,4,66.4,Hatchback,7280,C,0,0,0,
0.583333333,36,7000,A,0,281012,Doctor,M,High School,0,F,5,11,68.4,Sedan,7281,C,0,0,0,
0.75,25,9000,A,0,41063,Clerical,S,High School,1,F,2,2,67.7,Van,7282,C,0,0,0,
0.25,84,3000,B,0,28304,Home Maker,S,Less High School,0,F,5,12,72.5,Van,7283,C,0,0,1,
1.833333333,55,22000,A,0,275908,Doctor,S,Bachelors,0,F,13,10,65.2,Hatchback,7284,C,0,0,0,
4.5,54,54000,A,0,14535,Doctor,S,Less High School,0,F,14,4,68.1,Hatchback,7285,C,0,0,0,
0.083333333,26,1000,B,0,9930,Home Maker,S,Less High School,0,F,13,3,70.1,SUV,7286,C,0,0,1,
0.166666667,40,2000,B,0,10677,Clerical,S,Less High School,1,M,6,1,68.8,Van,7287,C,0,0,1,
0.166666667,41,2000,A,0,38151,Lawyer,M,Less High School,0,F,5,7,65.9,Van,7288,C,0,0,0,
0.083333333,50,1000,A,0,32436,Blue Collar,S,Bachelors,1,F,0,9,68.9,Hatchback,7289,C,0,0,0,
1.833333333,38,22000,A,1,9650,Blue Collar,M,Less High School,0,F,14,9,74.5,Van,7290,C,0,0,0,
1.916666667,26,23000,B,0,27258,Clerical,S,High School,0,F,5,15,67.2,Van,7291,C,0,0,1,
1.666666667,23,20000,A,0,45133,Doctor,S,Less High School,0,F,3,14,72.6,Sedan,7292,C,0,0,0,
1.75,18,21000,A,0,17849,Lawyer,S,Masters,1,M,13,15,74.5,SUV,7293,P,0,0,0,
0.25,27,3000,A,0,7318,Doctor,M,Masters,0,F,5,9,77.3,Van,7294,C,0,0,0,
0.333333333,34,4000,A,0,20392,Clerical,M,Less High School,1,M,1,5,71.6,Sedan,7295,C,0,0,0,
1,42,12000,A,0,32720,Blue Collar,M,Bachelors,1,F,8,5,56.7,SUV,7296,C,0,0,0,
1.75,74,21000,C,0,39785,Clerical,S,Masters,1,M,5,5,82.4,Sedan,7297,C,0,0,2,
0.666666667,42,8000,D,0,22975,Blue Collar,S,High School,1,F,0,10,79.1,Sports Car,7298,C,0,0,2,
0.333333333,35,4000,A,1,9812,Blue Collar,S,Bachelors,0,F,3,8,66.2,Sedan,7299,C,0,0,0,
0.5,75,6000,B,0,27660,Clerical,M,Masters,1,F,3,7,70.3,Station Wag,7300,C,0,0,1,
0.083333333,23,1000,A,0,38830,Clerical,M,Bachelors,1,F,3,3,74.6,Station Wag,7301,C,0,0,0,
0.416666667,24,5000,A,0,9405,Clerical,S,Masters,0,F,4,2,81.9,SUV,7302,C,0,0,0,
0.166666667,32,2000,C,0,25204,Clerical,M,Masters,0,F,0,14,66.1,Van,7303,C,0,0,2,
1.25,19,15000,A,0,39123,Blue Collar,M,Less High School,0,F,3,4,67.1,Van,7304,C,0,0,0,
0.166666667,33,2000,B,0,22954,Clerical,S,Bachelors,1,F,2,4,69.9,Van,7305,P,0,0,1,
1.416666667,43,17000,A,0,8018,Home Maker,S,Less High School,0,F,7,12,66.4,Sedan,7306,C,0,0,0,
0.5,19,6000,B,0,5310,Lawyer,S,Masters,1,M,6,5,79.3,SUV,7307,P,0,0,1,
0.75,37,9000,A,1,10017,Clerical,S,High School,1,F,2,12,71,Sedan,7308,P,0,0,0,
1,61,12000,A,0,5313,Professional,M,High School,1,M,3,0,74,Sports Car,7309,C,0,0,0,
0.25,32,3000,B,0,18544,Clerical,S,High School,1,M,7,7,84.2,Sports Car,7310,C,0,0,1,
0.5,44,6000,A,1,6359,Home Maker,S,Less High School,0,F,5,0,73.7,Van,7311,C,0,0,0,
0.75,55,9000,A,0,114720,Lawyer,M,Bachelors,0,M,4,6,82.3,Van,7312,C,0,0,0,
1,61,12000,A,0,24954,Blue Collar,S,Masters,0,F,2,8,65.8,Sports Car,7313,P,0,0,0,
0.416666667,30,5000,A,0,16608,Professional,S,High School,0,M,2,6,69.2,SUV,7314,C,0,0,0,
0.5,26,6000,A,0,17553,Doctor,S,High School,1,M,2,6,75.1,SUV,7315,C,0,0,0,
0.25,42,3000,B,0,45525,Home Maker,S,High School,0,F,3,14,66.9,SUV,7316,C,0,0,1,
2.416666667,37,29000,A,0,39396,(missing),S,Bachelors,0,F,13,2,77.5,Hatchback,7317,P,0,0,0,
1.75,43,21000,A,0,12958,Blue Collar,S,High School,0,F,2,4,65.6,Station Wag,7318,C,0,0,0,
0.083333333,31,1000,A,0,11714,Lawyer,M,Less High School,0,F,0,5,70.2,Van,7319,C,0,0,0,
0.25,17,3000,A,0,72019,Manager,M,Less High School,0,F,2,1,65.7,Sports Car,7320,C,0,0,0,
0.25,54,3000,A,0,53367,Doctor,S,High School,0,M,2,8,77.5,Sedan,7321,C,0,0,0,
0.5,42,6000,D,0,14747,Blue Collar,M,High School,0,F,2,7,67.2,Hatchback,7322,P,0,0,2,
0.25,76,3000,D,0,19586,Home Maker,S,Bachelors,0,F,5,0,71.1,Van,7323,C,0,0,2,
1.916666667,55,23000,A,0,12977,Clerical,M,High School,1,F,11,5,65,SUV,7324,P,0,0,0,
1,47,12000,A,1,18053,Clerical,S,High School,0,F,5,1,74.8,Sports Car,7325,C,0,0,0,
0.166666667,29,2000,A,0,5908,Doctor,S,Bachelors,0,F,4,15,77.7,Sports Car,7326,C,0,0,0,
0.833333333,69,10000,C,0,6864,Clerical,S,High School,1,F,5,5,71.1,Van,7327,C,0,0,2,
3.25,26,39000,A,0,20077,Home Maker,M,High School,0,F,1,5,69.4,Van,7328,C,0,0,0,
1.083333333,27,13000,A,0,9354,Professional,M,Bachelors,0,M,5,4,72.4,Hatchback,7329,C,0,0,0,
0.583333333,31,7000,B,0,9423,Clerical,S,High School,0,F,2,8,69.4,Sports Car,7330,C,0,0,1,
0.916666667,51,11000,A,0,128144,Doctor,S,Less High School,1,F,6,10,69.1,Sports Car,7331,C,0,0,0,
0.166666667,55,2000,A,0,10164,Blue Collar,S,High School,0,F,6,14,82.2,Van,7332,C,0,0,0,
0.416666667,55,5000,A,0,5173,Home Maker,S,Masters,1,F,1,11,71,Hatchback,7333,C,0,0,0,
0.083333333,45,1000,B,0,12485,Doctor,M,Less High School,0,M,3,1,61.9,SUV,7334,C,0,0,1,
1.833333333,40,22000,B,0,27299,Professional,S,High School,1,M,1,9,76,Van,7335,C,0,0,1,
0.333333333,36,4000,A,0,12106,Doctor,S,High School,1,F,7,7,60.8,Hatchback,7336,C,0,0,0,
0.333333333,67,4000,A,1,7498,Doctor,S,Less High School,0,F,12,7,70.4,Sports Car,7337,C,0,0,0,
0.166666667,40,2000,A,1,21953,Doctor,S,Bachelors,0,F,0,6,70.6,Van,7338,C,0,0,0,
1.333333333,49,16000,A,0,40242,Doctor,S,High School,0,F,3,4,78.9,Van,7339,C,0,0,0,
5,44,60000,C,0,22294,Home Maker,S,Masters,1,F,6,11,68.1,Hatchback,7340,C,0,0,2,
0.5,28,6000,C,0,8424,Doctor,M,Bachelors,0,F,3,1,71.4,Van,7341,C,0,0,2,
0.333333333,43,4000,B,1,61941,Doctor,S,Bachelors,0,F,3,5,67.3,Hatchback,7342,C,0,0,1,
0.916666667,30,11000,A,0,5274,Home Maker,M,Masters,0,F,5,3,71.8,Van,7343,C,0,0,0,
0.25,45,3000,A,0,10129,Doctor,M,Less High School,0,F,4,4,74.7,Hatchback,7344,C,0,0,0,
0.083333333,42,1000,B,1,24847,Lawyer,M,Bachelors,1,F,4,10,67.1,SUV,7345,C,0,0,1,
3.5,29,42000,A,0,6190,Clerical,S,Bachelors,0,F,0,2,74.7,Station Wag,7346,C,0,0,0,
1.25,42,15000,A,1,12105,Blue Collar,S,Less High School,1,F,3,7,73.6,Sports Car,7347,C,0,0,0,
0.583333333,21,7000,C,0,17201,Blue Collar,M,Masters,0,F,4,11,80,SUV,7348,C,0,0,2,
0.75,42,9000,C,0,6426,Doctor,M,High School,0,F,0,8,69.5,Van,7349,C,0,0,2,
0.916666667,63,11000,B,0,10486,Clerical,M,Bachelors,1,M,5,6,70.8,SUV,7350,C,0,0,1,
0.25,52,3000,A,1,14749,Blue Collar,M,Bachelors,0,F,5,6,70.6,Hatchback,7351,C,0,0,0,
0.833333333,65,10000,A,1,28980,Home Maker,S,Less High School,1,F,4,13,73.1,SUV,7352,C,0,0,0,
2,26,24000,A,1,18044,Doctor,M,Masters,0,F,5,1,65.1,Van,7353,C,0,0,0,
1.416666667,28,17000,B,0,6787,Home Maker,S,Masters,0,F,4,9,67.3,Van,7354,C,0,0,1,
0.166666667,21,2000,A,0,11964,Doctor,M,Bachelors,0,F,9,10,72.1,Sedan,7355,C,0,0,0,
0.5,32,6000,A,0,19086,Blue Collar,S,Masters,0,F,6,2,71.3,Van,7356,C,0,0,0,
1,43,12000,A,0,18533,Lawyer,S,Masters,1,M,1,4,76.8,Sedan,7357,C,0,0,0,
0.333333333,21,4000,A,1,19511,Lawyer,S,Bachelors,1,F,3,1,78.5,Sedan,7358,C,0,0,0,
1.166666667,60,14000,A,0,270626,Lawyer,M,Bachelors,1,F,2,5,73.7,Van,7359,P,0,0,0,
4.5,49,54000,A,0,15443,Blue Collar,M,Masters,1,F,4,2,75.4,Hatchback,7360,C,0,0,0,
2.75,45,33000,A,0,52487,Doctor,S,Masters,0,F,2,15,70.3,Van,7361,C,0,0,0,
0.25,21,3000,B,0,7984,Clerical,S,Masters,1,F,4,13,59.8,SUV,7362,C,0,0,1,
2.166666667,34,26000,A,0,20341,Blue Collar,M,Less High School,1,F,10,8,69.7,Hatchback,7363,C,0,0,0,
0.916666667,31,11000,A,0,29844,Doctor,S,Masters,0,F,4,3,73.1,Sedan,7364,C,0,0,0,
0.5,37,6000,A,0,9010,Lawyer,S,Masters,0,M,5,6,71,Hatchback,7365,C,0,0,0,
1.5,44,18000,A,1,56128,Home Maker,S,Bachelors,0,M,5,9,55.4,Sports Car,7366,C,0,0,0,
0.416666667,37,5000,B,0,15044,Professional,S,High School,0,F,3,8,66.2,Van,7367,C,0,0,1,
5,51,60000,B,1,18367,Home Maker,S,Bachelors,0,F,5,12,70,SUV,7368,C,0,0,1,
1.083333333,19,13000,A,1,17242,Doctor,M,Bachelors,0,F,4,9,65.8,Sedan,7369,C,0,0,0,
0.333333333,26,4000,A,0,17159,Clerical,S,High School,1,F,0,6,74.3,Station Wag,7370,C,0,0,0,
0.166666667,43,2000,A,0,30335,Blue Collar,M,Masters,1,F,5,0,79.8,Hatchback,7371,C,0,0,0,
2.75,62,33000,B,1,35034,Lawyer,S,Masters,0,F,0,8,65,Sports Car,7372,C,0,0,1,
0.5,36,6000,B,1,8955,Doctor,S,Masters,0,F,5,9,59.7,Van,7373,C,0,0,1,
0.5,50,6000,A,0,7831,Professional,M,Bachelors,0,M,4,11,70.6,Van,7374,C,0,0,0,
0.166666667,65,2000,A,0,8646,Home Maker,S,High School,1,F,4,2,66.9,Sports Car,7375,C,0,0,0,
0.25,28,3000,A,0,16160,Lawyer,M,Bachelors,0,F,5,15,71.6,Sports Car,7376,C,0,0,0,
0.166666667,35,2000,A,1,36564,Doctor,S,Masters,0,F,4,12,72.5,Sports Car,7377,C,0,0,0,
0.166666667,21,2000,A,0,38195,Manager,S,High School,0,M,5,13,66.9,Sports Car,7378,C,0,0,0,
0.166666667,23,2000,A,0,15723,Lawyer,S,High School,0,M,7,7,71.4,Van,7379,C,0,0,0,
0.583333333,35,7000,A,0,14317,Professional,M,Bachelors,0,F,4,5,75,Sedan,7380,C,0,0,0,
0.333333333,20,4000,B,0,27576,Home Maker,S,Bachelors,0,F,1,4,50.9,SUV,7381,C,0,0,1,
1.75,63,21000,B,0,19363,Clerical,S,High School,0,M,1,10,69.3,Van,7382,C,0,0,1,
2.333333333,40,28000,B,0,7894,Doctor,S,High School,1,F,2,7,53.9,Hatchback,7383,C,0,0,1,
4.666666667,38,56000,A,0,36077,Home Maker,S,Masters,1,F,4,6,66,Van,7384,C,0,0,0,
0.416666667,44,5000,C,1,16632,Clerical,S,High School,0,F,7,9,71.5,Hatchback,7385,C,0,0,2,
1.75,44,21000,B,1,27725,Clerical,M,Less High School,0,F,2,6,56,Sedan,7386,C,0,0,1,
0.333333333,38,4000,A,0,35557,Clerical,S,High School,0,F,4,3,78.2,Van,7387,C,0,0,0,
1.083333333,22,13000,A,0,29427,Doctor,M,Less High School,1,F,9,3,77.9,Van,7388,C,0,0,0,
0.166666667,31,2000,A,1,19317,Clerical,S,Less High School,0,F,1,8,69.1,SUV,7389,P,0,0,0,
0.916666667,20,11000,B,1,6704,Manager,M,Masters,0,M,4,2,63.2,Van,7390,C,0,0,1,
0.416666667,34,5000,A,0,19229,Clerical,S,Less High School,0,F,3,9,73.2,Station Wag,7391,C,0,0,0,
0.25,80,3000,C,0,23835,Clerical,M,High School,0,F,3,4,71.2,Van,7392,C,0,0,2,
2.666666667,41,32000,A,0,34621,Home Maker,S,Bachelors,1,F,5,8,72.5,SUV,7393,P,0,0,0,
0.333333333,35,4000,B,0,12731,Home Maker,M,High School,0,F,1,6,67.7,Sedan,7394,P,0,0,1,
0.333333333,27,4000,A,0,14478,Blue Collar,S,Less High School,0,F,3,15,76.2,Sports Car,7395,C,0,0,0,
1.416666667,22,17000,B,1,122146,Lawyer,M,High School,1,F,1,5,75.4,Van,7396,C,0,0,1,
1.333333333,19,16000,A,0,118819,Clerical,S,Masters,0,F,5,2,56.9,Sports Car,7397,C,0,0,0,
0.583333333,31,7000,A,1,125341,Blue Collar,S,Less High School,1,F,7,4,73.4,Hatchback,7398,C,0,0,0,
1.416666667,77,17000,C,0,35926,Blue Collar,M,Bachelors,0,F,4,1,78.5,Sports Car,7399,C,0,0,2,
1.916666667,48,23000,A,0,31598,Professional,S,Masters,0,M,2,10,67.4,Sports Car,7400,C,0,0,0,
0.083333333,24,1000,B,0,24869,Home Maker,S,Less High School,0,F,2,0,65.7,Van,7401,C,0,0,1,
0.333333333,71,4000,A,0,58513,Blue Collar,S,Masters,1,M,6,7,68.9,Station Wag,7402,C,0,0,0,
0.25,36,3000,A,0,186044,Lawyer,S,Masters,0,F,3,9,74.2,Sedan,7403,P,0,0,0,
0.333333333,44,4000,A,0,27850,Lawyer,S,High School,1,F,5,9,76.9,Station Wag,7404,C,0,0,0,
2.25,22,27000,B,0,21071,Doctor,M,Masters,0,F,4,7,70.8,Sedan,7405,C,0,0,1,
0.25,41,3000,B,0,26037,Clerical,M,Masters,0,F,8,5,73.1,Sports Car,7406,C,0,0,1,
0.083333333,38,1000,A,0,28669,Blue Collar,S,Less High School,0,M,5,11,78.8,Sports Car,7407,C,0,0,0,
0.333333333,40,4000,B,0,14637,Doctor,M,High School,0,F,4,8,76.1,Hatchback,7408,C,0,0,1,
0.416666667,19,5000,C,0,10383,Home Maker,M,Bachelors,0,F,7,9,52.3,Sports Car,7409,C,0,0,2,
1.25,37,15000,A,0,23813,Clerical,S,Less High School,1,F,5,10,66.7,Station Wag,7410,C,0,0,0,
0.833333333,72,10000,A,0,6575,Manager,M,Less High School,1,F,1,3,75.1,SUV,7411,C,0,0,0,
2,39,24000,C,1,5300,Clerical,S,Less High School,0,F,8,14,72.3,Sedan,7412,C,0,0,2,
0.416666667,31,5000,B,1,25099,Blue Collar,S,Masters,1,F,2,2,59.1,Sports Car,7413,C,0,0,1,
1.583333333,22,19000,B,0,34443,Lawyer,S,High School,1,M,2,11,76.7,Hatchback,7414,C,0,0,1,
0.416666667,62,5000,B,0,6596,Doctor,S,Less High School,1,F,5,7,70,Van,7415,C,0,0,1,
0.75,47,9000,A,0,5438,Home Maker,M,Less High School,1,F,3,0,65.7,Hatchback,7416,P,0,0,0,
1.25,64,15000,A,0,51051,Blue Collar,S,High School,0,M,2,10,64.7,Van,7417,C,0,0,0,
0.083333333,27,1000,A,1,9278,Lawyer,S,High School,1,F,5,7,69.2,Van,7418,C,0,0,0,
0.333333333,73,4000,A,0,43563,Home Maker,M,Less High School,0,F,2,3,77.1,SUV,7419,C,0,0,0,
0.333333333,47,4000,A,0,14531,Doctor,S,High School,0,F,1,1,70.1,Sports Car,7420,C,0,0,0,
0.333333333,36,4000,B,0,120592,Clerical,M,Less High School,0,F,5,1,74.8,Sports Car,7421,C,0,0,1,
0.166666667,46,2000,A,0,14964,Home Maker,S,High School,0,F,13,5,67.9,Van,7422,C,0,0,0,
0.166666667,49,2000,A,0,34297,Doctor,M,Masters,0,F,3,10,74.2,Sports Car,7423,C,0,0,0,
0.083333333,50,1000,A,1,5328,Doctor,S,Less High School,1,F,4,14,68.1,SUV,7424,P,0,0,0,
0.083333333,50,1000,A,0,9382,Blue Collar,S,High School,0,M,1,12,66.3,Van,7425,C,0,0,0,
0.666666667,37,8000,D,0,28391,Manager,S,Less High School,0,F,1,7,69,Sports Car,7426,C,0,0,2,
