acct_number,claim_indicator,new_driver,bundle,ever_deferred_payment,no_fault_state,marital_status,vehicle_history,num_auto_drivers,num_claims,deductible,liability_limit,num_prior_claims,claim_amt,income,policy_age_mos,owner_age,vehicle_age,auto_points,credit_score,avg_claim,claim_indicator_type,marital_status_type,vehicle_history_type,deductible_level,liability_limit_level,channel,channel_type
5702,0,0,1,0,0,1,2,1,0,3,0,1,0,7040,11,60,12,2,720,0,no_claim,married,severe_damage,500,50000,2,crosssell
5703,0,0,0,0,0,0,1,2,0,3,5,0,0,42194,58,64,10,0,741,0,no_claim,single,potential_damage,500,300000,2,crosssell
5704,0,0,0,1,0,1,1,1,0,2,6,3,0,15733,27,81,15,0,745,0,no_claim,married,potential_damage,250,350000,1,agent
5705,0,0,1,0,0,0,0,1,0,2,1,3,0,6902,5,34,9,5,724,0,no_claim,single,no_damage,250,100000,2,crosssell
5706,0,1,1,0,0,0,1,1,0,4,0,1,0,13523,7,40,10,7,512,0,no_claim,single,potential_damage,1000,50000,0,website
5707,0,0,0,0,0,1,0,1,0,5,0,2,0,6241,6,35,0,5,576,0,no_claim,married,no_damage,1500,50000,0,website
5708,0,1,0,0,0,1,3,1,0,2,2,1,0,9174,11,24,13,10,557,0,no_claim,married,salvage,250,150000,1,agent
5709,0,0,0,0,1,0,0,2,0,1,0,1,0,6813,10,55,9,0,757,0,no_claim,single,no_damage,100,50000,2,crosssell
5710,0,1,0,0,0,1,0,1,0,2,2,1,0,19381,2,40,0,4,604,0,no_claim,married,no_damage,250,150000,0,website
5711,0,1,0,0,1,0,0,2,0,2,7,3,0,31386,11,19,11,4,673,0,no_claim,single,no_damage,250,500000,0,website
5712,0,1,0,0,0,0,0,1,0,5,0,2,0,16054,11,40,4,5,656,0,no_claim,single,no_damage,1500,50000,0,website
5713,0,0,0,0,0,0,0,1,0,5,5,0,0,5115,3,52,0,3,759,0,no_claim,single,no_damage,1500,300000,3,affinity
5714,0,0,0,1,0,0,1,1,0,2,6,0,0,86651,22,35,7,6,714,0,no_claim,single,potential_damage,250,350000,3,affinity
5715,0,1,0,0,0,2,0,1,0,3,4,3,0,116986,31,80,7,0,740,0,no_claim,divorced,no_damage,500,250000,1,agent
5716,0,0,0,0,0,0,0,1,0,2,2,0,0,130525,23,25,3,4,757,0,no_claim,single,no_damage,250,150000,0,website
5717,0,0,0,1,0,0,1,1,0,3,5,2,0,12823,13,39,11,5,750,0,no_claim,single,potential_damage,500,300000,1,agent
5718,0,0,0,0,0,0,0,1,0,1,2,2,0,9574,6,58,0,4,844,0,no_claim,single,no_damage,100,150000,2,crosssell
5719,0,0,0,0,0,1,0,2,0,3,1,6,0,12097,4,65,12,2,683,0,no_claim,married,no_damage,500,100000,2,crosssell
5720,0,1,0,0,0,1,1,1,0,1,1,2,0,7735,3,42,8,4,788,0,no_claim,married,potential_damage,100,100000,2,crosssell
5721,0,0,0,1,1,1,0,1,0,1,6,2,0,5372,3,45,2,7,673,0,no_claim,married,no_damage,100,350000,1,agent
5722,0,0,0,0,1,0,1,2,0,2,0,1,0,11595,1,48,8,4,747,0,no_claim,single,potential_damage,250,50000,2,crosssell
5723,0,1,0,0,0,0,0,1,0,5,7,0,0,16895,18,31,9,7,845,0,no_claim,single,no_damage,1500,500000,3,affinity
5724,0,0,1,0,0,0,0,1,0,3,1,3,0,16958,18,50,8,3,743,0,no_claim,single,no_damage,500,100000,3,affinity
5725,0,1,0,0,0,0,0,2,0,1,3,3,0,22409,26,38,1,1,704,0,no_claim,single,no_damage,100,200000,1,agent
5726,0,0,0,0,0,0,1,1,0,4,4,0,0,7201,2,19,5,2,622,0,no_claim,single,potential_damage,1000,250000,2,crosssell
5727,0,0,0,0,0,0,0,1,0,0,2,5,0,35513,18,58,5,5,731,0,no_claim,single,no_damage,0,150000,0,website
5728,0,0,0,0,0,1,0,2,0,3,0,0,0,23550,7,34,8,7,724,0,no_claim,married,no_damage,500,50000,2,crosssell
5729,0,1,0,0,0,0,0,2,0,3,6,3,0,27131,5,48,12,4,678,0,no_claim,single,no_damage,500,350000,2,crosssell
5730,0,0,0,1,0,0,0,2,0,0,1,1,0,57374,4,32,6,7,721,0,no_claim,single,no_damage,0,100000,2,crosssell
5731,0,0,0,0,0,1,0,1,0,1,7,0,0,68823,6,34,7,5,695,0,no_claim,married,no_damage,100,500000,3,affinity
5732,0,0,1,1,0,1,2,4,0,3,3,2,0,11533,13,29,5,3,552,0,no_claim,married,severe_damage,500,200000,0,website
5733,0,0,0,1,0,0,1,2,0,3,5,0,0,26527,3,33,8,2,740,0,no_claim,single,potential_damage,500,300000,0,website
5734,0,1,1,0,0,1,1,4,0,3,4,4,0,27889,44,47,7,1,581,0,no_claim,married,potential_damage,500,250000,2,crosssell
5735,0,0,1,0,0,0,2,1,0,3,2,1,0,36719,32,19,11,4,666,0,no_claim,single,severe_damage,500,150000,3,affinity
5736,0,1,1,0,0,1,1,1,0,2,2,1,0,10628,12,23,15,4,660,0,no_claim,married,potential_damage,250,150000,0,website
5737,0,0,1,1,0,0,2,1,0,2,6,0,0,55145,5,82,12,4,618,0,no_claim,single,severe_damage,250,350000,3,affinity
5738,0,0,0,0,0,0,1,1,0,1,0,2,0,107520,12,21,9,13,727,0,no_claim,single,potential_damage,100,50000,0,website
5739,0,0,1,0,0,0,0,1,0,2,3,1,0,17190,7,28,13,1,732,0,no_claim,single,no_damage,250,200000,0,website
5740,0,0,0,0,0,0,0,1,0,2,7,0,0,25658,2,36,5,1,701,0,no_claim,single,no_damage,250,500000,2,crosssell
5741,0,0,0,0,0,0,3,1,0,7,4,4,0,6690,3,39,11,7,749,0,no_claim,single,salvage,3000,250000,2,crosssell
5742,0,1,0,1,0,1,0,1,0,4,2,2,0,27509,5,41,15,9,695,0,no_claim,married,no_damage,1000,150000,2,crosssell
5743,0,0,1,0,1,1,0,4,0,3,7,0,0,9624,28,43,8,3,697,0,no_claim,married,no_damage,500,500000,1,agent
5744,0,0,0,0,0,0,0,2,0,4,2,0,0,88848,5,42,5,5,740,0,no_claim,single,no_damage,1000,150000,0,website
5745,0,0,0,1,0,1,1,1,0,4,0,2,0,22843,1,31,3,2,646,0,no_claim,married,potential_damage,1000,50000,3,affinity
5746,0,0,1,0,1,0,1,2,0,3,3,6,0,91937,5,60,7,1,710,0,no_claim,single,potential_damage,500,200000,1,agent
5747,0,0,1,0,0,0,2,1,0,3,4,1,0,72362,12,52,7,5,723,0,no_claim,single,severe_damage,500,250000,1,agent
5748,0,0,0,0,0,1,0,1,0,5,2,0,0,17181,2,27,9,11,707,0,no_claim,married,no_damage,1500,150000,2,crosssell
5749,0,0,0,0,1,0,1,1,0,3,1,0,0,7805,1,16,15,0,600,0,no_claim,single,potential_damage,500,100000,3,affinity
5750,0,0,0,0,0,0,1,1,0,2,5,2,0,14784,1,28,7,10,735,0,no_claim,single,potential_damage,250,300000,1,agent
5751,0,0,0,1,0,1,2,1,0,2,2,0,0,116456,5,30,7,13,664,0,no_claim,married,severe_damage,250,150000,3,affinity
5752,0,0,1,1,0,0,3,1,0,2,6,2,0,16121,3,18,7,7,567,0,no_claim,single,salvage,250,350000,1,agent
5753,0,0,1,0,0,1,0,2,0,3,1,1,0,10702,11,26,4,6,687,0,no_claim,married,no_damage,500,100000,0,website
5754,0,0,1,0,0,2,0,1,0,2,5,2,0,27402,13,23,13,3,763,0,no_claim,divorced,no_damage,250,300000,1,agent
5755,0,0,0,0,1,0,0,1,0,1,6,0,0,11283,2,24,9,5,660,0,no_claim,single,no_damage,100,350000,0,website
5756,0,1,0,0,0,1,0,2,0,1,6,1,0,78322,7,53,0,5,664,0,no_claim,married,no_damage,100,350000,3,affinity
5757,0,1,0,0,0,1,0,1,0,2,4,1,0,16530,1,45,6,0,705,0,no_claim,married,no_damage,250,250000,3,affinity
5758,0,0,1,0,0,0,0,1,0,3,0,2,0,5717,14,23,5,1,706,0,no_claim,single,no_damage,500,50000,0,website
5759,0,0,1,0,0,0,0,1,0,4,6,0,0,12897,2,26,14,4,747,0,no_claim,single,no_damage,1000,350000,2,crosssell
5760,0,0,0,1,0,1,0,2,0,2,4,0,0,6324,6,41,10,6,611,0,no_claim,married,no_damage,250,250000,0,website
5761,0,0,1,1,0,0,0,2,0,3,1,2,0,69811,20,27,4,2,734,0,no_claim,single,no_damage,500,100000,2,crosssell
5762,0,0,0,0,0,2,1,2,0,5,0,1,0,15227,29,23,5,1,682,0,no_claim,divorced,potential_damage,1500,50000,1,agent
5763,0,0,0,0,0,0,0,1,0,7,5,2,0,58174,9,30,5,4,744,0,no_claim,single,no_damage,3000,300000,3,affinity
5764,0,0,0,0,1,1,0,2,0,2,6,2,0,33046,16,45,9,5,646,0,no_claim,married,no_damage,250,350000,1,agent
5765,0,0,1,0,0,1,0,1,0,2,1,2,0,10754,2,62,7,1,645,0,no_claim,married,no_damage,250,100000,3,affinity
5766,0,0,0,0,1,0,0,1,0,3,1,3,0,28730,1,23,6,1,746,0,no_claim,single,no_damage,500,100000,1,agent
5767,0,0,1,0,0,1,2,2,0,2,0,1,0,51549,14,42,10,2,600,0,no_claim,married,severe_damage,250,50000,1,agent
5768,0,0,0,0,0,0,1,1,0,6,1,0,0,19027,6,34,10,3,717,0,no_claim,single,potential_damage,2000,100000,3,affinity
5769,0,0,0,0,0,1,0,2,0,4,2,2,0,73167,7,57,13,11,700,0,no_claim,married,no_damage,1000,150000,2,crosssell
5770,0,0,1,0,0,1,0,2,0,1,0,1,0,34153,6,30,8,3,772,0,no_claim,married,no_damage,100,50000,3,affinity
5771,0,0,1,1,0,0,2,2,0,4,2,2,0,5497,4,16,12,4,682,0,no_claim,single,severe_damage,1000,150000,3,affinity
5772,0,0,1,0,0,0,0,1,0,0,0,0,0,8026,25,63,12,2,692,0,no_claim,single,no_damage,0,50000,2,crosssell
5773,0,0,0,0,0,1,2,1,0,2,1,2,0,7168,4,41,12,4,800,0,no_claim,married,severe_damage,250,100000,1,agent
5774,0,0,0,0,0,1,1,2,0,2,3,0,0,13516,5,39,7,5,737,0,no_claim,married,potential_damage,250,200000,2,crosssell
5775,0,0,0,0,0,0,3,1,0,6,4,0,0,22798,1,18,1,0,748,0,no_claim,single,salvage,2000,250000,0,website
5776,0,0,1,0,1,1,2,2,0,1,2,5,0,45853,2,40,6,4,661,0,no_claim,married,severe_damage,100,150000,1,agent
5777,0,1,1,1,1,1,1,1,0,3,3,2,0,34344,4,84,2,4,671,0,no_claim,married,potential_damage,500,200000,3,affinity
5778,0,0,1,0,0,0,3,1,0,6,0,1,0,15830,12,21,4,3,622,0,no_claim,single,salvage,2000,50000,0,website
5779,0,1,0,0,0,0,0,1,0,3,1,2,0,38121,4,41,2,8,781,0,no_claim,single,no_damage,500,100000,3,affinity
5780,0,0,0,0,0,0,0,1,0,1,2,1,0,16423,3,50,6,5,749,0,no_claim,single,no_damage,100,150000,1,agent
5781,0,0,0,0,0,0,0,2,0,3,3,0,0,212544,6,23,15,1,717,0,no_claim,single,no_damage,500,200000,1,agent
5782,0,0,0,0,0,0,0,2,0,2,1,2,0,12150,2,64,12,12,749,0,no_claim,single,no_damage,250,100000,0,website
5783,0,0,1,0,0,1,0,1,0,6,0,3,0,11918,19,41,12,4,706,0,no_claim,married,no_damage,2000,50000,0,website
5784,0,1,1,0,0,1,0,2,0,1,3,1,0,34218,8,71,5,2,712,0,no_claim,married,no_damage,100,200000,2,crosssell
5785,0,0,1,1,0,0,0,1,0,4,3,1,0,19145,3,19,0,5,784,0,no_claim,single,no_damage,1000,200000,0,website
5786,0,1,0,0,0,0,0,1,0,4,1,0,0,6668,5,50,11,5,559,0,no_claim,single,no_damage,1000,100000,2,crosssell
5787,0,0,0,0,1,1,1,1,0,4,2,1,0,19257,6,42,2,3,794,0,no_claim,married,potential_damage,1000,150000,3,affinity
5788,0,0,1,0,0,0,3,1,0,6,5,1,0,70480,27,22,8,4,736,0,no_claim,single,salvage,2000,300000,2,crosssell
5789,0,0,1,0,0,1,0,1,0,2,6,1,0,77101,4,26,14,12,750,0,no_claim,married,no_damage,250,350000,1,agent
5790,0,0,0,0,0,2,0,5,0,2,7,0,0,7630,8,36,4,0,648,0,no_claim,divorced,no_damage,250,500000,2,crosssell
5791,0,0,0,0,0,1,0,2,0,4,0,1,0,32219,15,37,9,7,690,0,no_claim,married,no_damage,1000,50000,3,affinity
5792,0,1,0,1,0,1,2,2,0,2,5,0,0,27377,24,44,13,3,782,0,no_claim,married,severe_damage,250,300000,0,website
5793,0,0,0,0,0,1,1,2,0,1,1,0,0,29418,5,74,7,5,748,0,no_claim,married,potential_damage,100,100000,2,crosssell
5794,0,1,0,0,0,0,0,2,0,2,1,4,0,39160,10,28,10,1,693,0,no_claim,single,no_damage,250,100000,0,website
5795,0,0,0,0,0,0,1,2,0,5,2,0,0,7121,6,21,13,2,804,0,no_claim,single,potential_damage,1500,150000,2,crosssell
5796,0,1,0,1,0,0,1,1,0,4,2,1,0,11603,6,22,2,12,670,0,no_claim,single,potential_damage,1000,150000,2,crosssell
5797,0,0,0,0,0,0,0,1,0,7,6,0,0,19918,5,31,4,0,771,0,no_claim,single,no_damage,3000,350000,1,agent
5798,0,1,0,0,1,1,3,2,0,3,4,3,0,19180,4,57,4,3,691,0,no_claim,married,salvage,500,250000,1,agent
5799,0,0,1,0,0,2,0,1,0,4,1,0,0,25742,11,20,12,4,743,0,no_claim,divorced,no_damage,1000,100000,2,crosssell
5800,0,0,0,0,0,0,2,4,0,2,7,3,0,31968,12,51,15,1,714,0,no_claim,single,severe_damage,250,500000,2,crosssell
5801,0,0,0,0,0,1,1,1,0,1,4,0,0,14941,4,52,13,0,699,0,no_claim,married,potential_damage,100,250000,1,agent
5802,0,0,0,0,0,1,1,1,0,2,7,1,0,13292,6,25,8,4,700,0,no_claim,married,potential_damage,250,500000,1,agent
5803,0,0,0,1,0,0,1,1,0,2,5,1,0,30768,10,16,5,5,713,0,no_claim,single,potential_damage,250,300000,0,website
5804,0,0,1,0,0,1,0,1,0,1,4,2,0,14775,48,41,7,5,704,0,no_claim,married,no_damage,100,250000,2,crosssell
5805,0,0,0,1,0,0,0,1,0,3,1,1,0,39032,12,48,10,4,716,0,no_claim,single,no_damage,500,100000,0,website
5806,0,1,1,1,0,1,0,1,0,2,7,5,0,30663,2,39,3,5,727,0,no_claim,married,no_damage,250,500000,0,website
5807,0,1,1,0,0,1,0,2,0,2,2,0,0,7529,2,37,8,5,682,0,no_claim,married,no_damage,250,150000,1,agent
5808,0,1,1,0,0,0,0,1,0,2,0,1,0,17351,3,62,8,9,766,0,no_claim,single,no_damage,250,50000,2,crosssell
5809,0,0,1,0,0,0,2,1,0,4,4,0,0,14078,5,71,1,2,675,0,no_claim,single,severe_damage,1000,250000,1,agent
5810,0,0,0,0,0,0,0,3,0,1,7,2,0,6729,28,44,3,2,717,0,no_claim,single,no_damage,100,500000,3,affinity
5811,0,0,1,1,0,0,0,1,0,3,3,1,0,7316,16,57,2,5,709,0,no_claim,single,no_damage,500,200000,1,agent
5812,0,0,1,0,1,1,0,1,0,3,2,2,0,30453,4,25,5,4,774,0,no_claim,married,no_damage,500,150000,2,crosssell
5813,0,0,0,0,0,0,2,1,0,2,0,1,0,21271,1,24,11,5,770,0,no_claim,single,severe_damage,250,50000,1,agent
5814,0,0,1,0,1,1,0,2,0,5,7,3,0,18460,4,50,13,5,724,0,no_claim,married,no_damage,1500,500000,2,crosssell
5815,0,0,0,0,0,0,0,1,0,4,5,0,0,8402,3,44,4,11,672,0,no_claim,single,no_damage,1000,300000,0,website
5816,0,1,0,0,0,0,0,1,0,2,0,2,0,17140,4,70,0,4,711,0,no_claim,single,no_damage,250,50000,1,agent
5817,0,1,0,0,0,1,2,3,0,4,1,0,0,13601,23,38,4,0,666,0,no_claim,married,severe_damage,1000,100000,0,website
5818,0,0,0,0,0,0,0,1,0,4,1,1,0,12212,56,17,11,4,728,0,no_claim,single,no_damage,1000,100000,1,agent
5819,0,0,1,0,0,0,3,2,0,3,4,1,0,17955,15,51,4,4,698,0,no_claim,single,salvage,500,250000,0,website
5820,0,0,0,0,1,1,1,2,0,5,5,0,0,8756,5,38,3,5,705,0,no_claim,married,potential_damage,1500,300000,1,agent
5821,0,0,0,1,1,1,0,2,0,5,1,1,0,14046,15,34,8,2,672,0,no_claim,married,no_damage,1500,100000,1,agent
5822,0,0,1,1,0,0,0,2,0,3,7,1,0,19517,3,35,4,0,565,0,no_claim,single,no_damage,500,500000,1,agent
5823,0,0,0,0,0,1,0,1,0,5,1,3,0,15350,4,26,13,3,775,0,no_claim,married,no_damage,1500,100000,0,website
5824,0,0,1,0,0,0,0,2,0,3,6,0,0,8627,12,82,5,8,791,0,no_claim,single,no_damage,500,350000,3,affinity
5825,0,0,1,0,0,0,0,2,0,2,4,2,0,12340,41,48,15,0,709,0,no_claim,single,no_damage,250,250000,3,affinity
5826,0,0,0,0,0,1,0,1,0,2,2,3,0,87566,57,76,7,5,768,0,no_claim,married,no_damage,250,150000,3,affinity
5827,0,0,0,0,0,0,2,1,0,2,0,2,0,32347,9,34,11,6,710,0,no_claim,single,severe_damage,250,50000,0,website
5828,0,0,0,0,0,0,1,2,0,1,3,0,0,27740,22,39,13,14,799,0,no_claim,single,potential_damage,100,200000,2,crosssell
5829,0,0,0,0,0,1,0,1,0,2,3,0,0,13492,12,65,14,5,682,0,no_claim,married,no_damage,250,200000,1,agent
5830,0,0,0,0,0,0,0,1,0,1,6,2,0,278503,3,41,9,4,686,0,no_claim,single,no_damage,100,350000,2,crosssell
5831,0,0,0,0,0,0,0,1,0,4,7,1,0,8209,21,45,8,5,788,0,no_claim,single,no_damage,1000,500000,1,agent
5832,0,0,0,0,0,0,1,3,0,3,6,0,0,17424,3,26,13,0,626,0,no_claim,single,potential_damage,500,350000,1,agent
5833,0,0,0,0,1,0,1,1,0,3,2,1,0,14923,3,77,11,0,773,0,no_claim,single,potential_damage,500,150000,1,agent
5834,0,1,0,1,0,0,1,1,0,4,7,4,0,30565,10,45,5,3,591,0,no_claim,single,potential_damage,1000,500000,3,affinity
5835,0,0,0,0,0,0,0,1,0,2,1,0,0,6179,3,25,10,3,795,0,no_claim,single,no_damage,250,100000,1,agent
5836,0,0,0,0,0,0,0,2,0,2,2,2,0,50814,25,52,15,4,788,0,no_claim,single,no_damage,250,150000,3,affinity
5837,0,0,1,1,0,1,0,1,0,2,1,2,0,24834,23,35,9,4,725,0,no_claim,married,no_damage,250,100000,1,agent
5838,0,0,0,0,0,0,0,1,0,3,3,0,0,63213,3,18,2,0,685,0,no_claim,single,no_damage,500,200000,0,website
5839,0,0,0,0,0,0,0,2,0,3,3,1,0,25246,29,38,13,5,708,0,no_claim,single,no_damage,500,200000,0,website
5840,0,0,0,0,0,1,2,1,0,2,0,3,0,11109,3,58,14,15,670,0,no_claim,married,severe_damage,250,50000,2,crosssell
5841,0,0,0,0,1,0,0,1,0,5,0,0,0,20931,6,44,5,2,747,0,no_claim,single,no_damage,1500,50000,0,website
5842,0,0,1,0,0,0,1,1,0,4,7,0,0,23503,12,37,12,2,716,0,no_claim,single,potential_damage,1000,500000,2,crosssell
5843,0,0,0,0,0,0,0,1,0,2,4,2,0,10048,4,19,9,0,736,0,no_claim,single,no_damage,250,250000,2,crosssell
5844,0,0,0,0,0,0,0,3,0,2,7,2,0,13311,1,17,5,2,607,0,no_claim,single,no_damage,250,500000,3,affinity
5845,0,0,0,0,0,1,0,2,0,0,3,3,0,8935,5,73,9,10,703,0,no_claim,married,no_damage,0,200000,3,affinity
5846,0,0,0,0,0,0,0,2,0,3,0,0,0,11523,14,27,2,3,779,0,no_claim,single,no_damage,500,50000,1,agent
5847,0,0,0,0,0,0,0,2,0,3,2,1,0,15133,12,35,11,3,698,0,no_claim,single,no_damage,500,150000,2,crosssell
5848,0,0,0,0,0,0,1,1,0,3,1,0,0,6757,12,68,4,5,708,0,no_claim,single,potential_damage,500,100000,3,affinity
5849,0,0,0,0,0,1,0,2,0,5,0,0,0,5613,8,43,8,7,706,0,no_claim,married,no_damage,1500,50000,1,agent
5850,0,0,1,1,0,1,0,1,0,2,1,0,0,27972,2,67,0,6,714,0,no_claim,married,no_damage,250,100000,2,crosssell
5851,0,1,0,0,0,1,0,2,0,2,3,4,0,79697,12,44,15,3,800,0,no_claim,married,no_damage,250,200000,0,website
5852,0,0,0,0,0,1,1,1,0,4,1,2,0,19988,13,19,9,2,664,0,no_claim,married,potential_damage,1000,100000,0,website
5853,0,0,0,1,0,0,0,1,0,3,1,1,0,23210,5,18,4,1,686,0,no_claim,single,no_damage,500,100000,0,website
5854,0,1,0,1,0,0,2,1,0,2,4,1,0,19008,27,34,13,5,705,0,no_claim,single,severe_damage,250,250000,3,affinity
5855,0,0,0,0,0,0,2,4,0,3,1,2,0,10249,27,50,7,4,707,0,no_claim,single,severe_damage,500,100000,0,website
5856,0,0,1,1,0,1,0,1,0,3,0,0,0,11056,9,56,9,5,705,0,no_claim,married,no_damage,500,50000,1,agent
5857,0,0,1,0,0,0,0,5,0,5,1,1,0,57260,18,40,14,0,637,0,no_claim,single,no_damage,1500,100000,0,website
5858,0,0,0,1,0,0,0,1,0,7,3,0,0,8474,5,20,14,7,710,0,no_claim,single,no_damage,3000,200000,0,website
5859,0,0,1,0,0,0,1,1,0,5,6,2,0,13066,1,37,1,2,700,0,no_claim,single,potential_damage,1500,350000,1,agent
5860,0,0,0,0,1,0,0,1,0,2,1,1,0,72113,2,33,9,1,728,0,no_claim,single,no_damage,250,100000,3,affinity
5861,0,0,0,0,0,1,0,1,0,2,0,4,0,64097,5,38,9,15,732,0,no_claim,married,no_damage,250,50000,2,crosssell
5862,0,0,0,0,0,0,0,1,0,2,7,1,0,27440,43,43,10,14,721,0,no_claim,single,no_damage,250,500000,0,website
5863,0,1,0,1,0,0,1,1,0,2,1,5,0,9028,1,70,8,5,789,0,no_claim,single,potential_damage,250,100000,1,agent
5864,0,0,1,0,0,0,0,2,0,2,0,2,0,6915,19,23,5,7,696,0,no_claim,single,no_damage,250,50000,2,crosssell
5865,0,0,0,1,1,1,0,2,0,3,1,2,0,7502,8,65,0,5,626,0,no_claim,married,no_damage,500,100000,3,affinity
5866,0,0,1,0,0,1,0,2,0,3,7,1,0,51745,2,40,9,3,699,0,no_claim,married,no_damage,500,500000,2,crosssell
5867,0,0,0,0,0,2,0,1,0,3,3,2,0,9839,47,38,6,3,746,0,no_claim,divorced,no_damage,500,200000,1,agent
5868,0,0,0,0,0,0,0,1,0,1,5,2,0,7354,6,57,9,9,704,0,no_claim,single,no_damage,100,300000,1,agent
5869,0,0,0,0,1,0,0,1,0,3,2,2,0,12597,6,40,4,3,676,0,no_claim,single,no_damage,500,150000,3,affinity
5870,0,0,0,1,0,1,0,2,0,6,6,3,0,21410,4,43,5,15,686,0,no_claim,married,no_damage,2000,350000,0,website
5871,0,0,1,0,0,0,0,1,0,6,4,5,0,48876,17,34,13,3,749,0,no_claim,single,no_damage,2000,250000,1,agent
5872,0,0,0,0,0,1,1,1,0,3,3,1,0,33104,28,75,4,4,665,0,no_claim,married,potential_damage,500,200000,1,agent
5873,0,1,0,0,0,1,0,1,0,4,3,1,0,11939,12,24,0,1,732,0,no_claim,married,no_damage,1000,200000,2,crosssell
5874,0,0,0,0,0,0,2,1,0,1,6,0,0,27334,2,44,12,14,661,0,no_claim,single,severe_damage,100,350000,1,agent
5875,0,0,0,1,0,1,0,1,0,4,0,6,0,53157,54,41,7,3,732,0,no_claim,married,no_damage,1000,50000,1,agent
5876,0,0,0,1,0,1,0,1,0,1,1,2,0,11664,3,31,12,4,728,0,no_claim,married,no_damage,100,100000,2,crosssell
5877,0,0,0,0,0,0,0,2,0,2,0,0,0,15057,2,25,7,5,659,0,no_claim,single,no_damage,250,50000,3,affinity
5878,0,1,1,1,0,0,3,1,0,7,1,1,0,7694,11,38,15,1,703,0,no_claim,single,salvage,3000,100000,2,crosssell
5879,0,0,0,0,0,1,1,1,0,2,3,0,0,25079,4,37,9,0,559,0,no_claim,married,potential_damage,250,200000,0,website
5880,0,0,1,0,0,0,1,5,0,4,4,0,0,22306,5,28,13,5,659,0,no_claim,single,potential_damage,1000,250000,2,crosssell
5881,0,0,1,0,0,1,0,2,0,2,0,2,0,58150,4,32,5,5,634,0,no_claim,married,no_damage,250,50000,3,affinity
5882,0,0,1,0,0,0,1,1,0,1,2,4,0,32315,14,79,12,6,729,0,no_claim,single,potential_damage,100,150000,1,agent
5883,0,1,0,1,0,0,2,1,0,6,2,0,0,7225,5,27,5,2,702,0,no_claim,single,severe_damage,2000,150000,1,agent
5884,0,0,1,0,0,1,0,1,0,4,6,1,0,32485,3,29,14,2,705,0,no_claim,married,no_damage,1000,350000,2,crosssell
5885,0,0,0,0,0,1,1,2,0,2,3,1,0,19841,43,25,7,4,685,0,no_claim,married,potential_damage,250,200000,3,affinity
5886,0,1,0,0,0,0,0,1,0,4,0,1,0,32008,6,19,11,5,706,0,no_claim,single,no_damage,1000,50000,0,website
5887,0,0,0,0,0,2,0,1,0,2,4,3,0,37225,10,20,1,4,699,0,no_claim,divorced,no_damage,250,250000,1,agent
5888,0,0,0,0,0,1,0,1,0,1,7,3,0,23036,2,38,3,7,729,0,no_claim,married,no_damage,100,500000,1,agent
5889,0,1,0,0,0,0,0,2,0,6,7,5,0,31452,4,79,2,3,702,0,no_claim,single,no_damage,2000,500000,2,crosssell
5890,0,0,0,0,0,0,0,1,0,3,0,0,0,14161,10,22,7,4,661,0,no_claim,single,no_damage,500,50000,1,agent
5891,0,0,0,0,0,0,1,1,0,2,5,1,0,17333,3,42,6,5,625,0,no_claim,single,potential_damage,250,300000,1,agent
5892,0,0,1,0,0,0,1,2,0,2,2,1,0,57765,7,41,8,11,674,0,no_claim,single,potential_damage,250,150000,2,crosssell
5893,0,0,0,0,0,1,3,1,0,5,1,0,0,6196,25,40,1,3,672,0,no_claim,married,salvage,1500,100000,0,website
5894,0,0,1,0,0,0,1,1,0,2,0,4,0,21616,6,42,8,2,652,0,no_claim,single,potential_damage,250,50000,2,crosssell
5895,0,1,0,0,0,0,1,1,0,5,0,0,0,23009,1,85,8,2,698,0,no_claim,single,potential_damage,1500,50000,3,affinity
5896,0,0,1,0,1,0,0,2,0,2,2,3,0,10854,1,28,8,0,613,0,no_claim,single,no_damage,250,150000,0,website
5897,0,0,0,0,0,2,0,1,0,4,2,1,0,31514,1,45,6,5,759,0,no_claim,divorced,no_damage,1000,150000,3,affinity
5898,0,0,0,0,0,1,0,1,0,2,4,3,0,8724,4,65,10,0,613,0,no_claim,married,no_damage,250,250000,2,crosssell
5899,0,0,0,0,0,0,0,1,0,2,5,0,0,25582,4,41,4,12,786,0,no_claim,single,no_damage,250,300000,1,agent
5900,0,0,1,0,0,2,1,2,0,2,0,2,0,5470,3,19,9,7,641,0,no_claim,divorced,potential_damage,250,50000,0,website
5901,0,0,0,0,0,1,0,1,0,3,7,0,0,6788,60,53,12,5,690,0,no_claim,married,no_damage,500,500000,3,affinity
5902,0,0,1,1,0,1,0,1,0,4,0,0,0,10927,11,42,5,6,778,0,no_claim,married,no_damage,1000,50000,0,website
5903,0,0,1,0,0,1,0,2,0,3,3,0,0,54641,2,59,4,4,706,0,no_claim,married,no_damage,500,200000,0,website
5904,0,1,0,0,0,0,0,2,0,3,5,2,0,25263,5,38,6,4,816,0,no_claim,single,no_damage,500,300000,2,crosssell
5905,0,0,0,0,0,1,0,1,0,7,1,0,0,125368,4,41,3,4,702,0,no_claim,married,no_damage,3000,100000,3,affinity
5906,0,0,1,1,0,0,0,1,0,2,3,3,0,18101,3,56,8,3,724,0,no_claim,single,no_damage,250,200000,3,affinity
