account_id,event_indicator,gender,ever_missed_obligation,at_current_job_1_year,smoker,uses_direct_deposit,business_owner,homeowner,num_dependents,years_at_residence,age,debt_to_income,num_transactions,credit_history_mos,credit_score,amount,net_worth,id_important_activity,id_direct_contact,id_current_fs_relationship,job_in_education,job_in_energy,job_in_media,job_in_transport,job_in_hospitality,job_in_healthcare,job_in_manufacturing,job_in_financial,citizenship_us,citizenship_latam,citizenship_eu,citizenship_middle_east,citizenship_africa,citizenship_india,citizenship_china,citizenship_other,region_ca,region_ny,region_fl,region_tx,region_ne,region_so,region_mw,region_we,marital_status_single,marital_status_married,marital_status_divorced,analytic_partition
9208,0,0,1,1,0,1,1,1,3,-0.430962773,-0.356153444,-1.079671583,-0.70364927,0.4618909552,-2.312289139,-0.751490576,-0.434458745,false,false,false,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
9209,0,0,1,1,0,0,1,0,4,-0.430962773,1.2154776068,-0.3427922,-1.66159297,-0.653133353,-0.153845925,0.9540594493,1.3677303957,false,false,false,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2
9210,0,1,0,0,1,0,1,1,5,-0.430962773,0.167723573,-0.637543953,-1.342278403,-3.271016511,0.8315303247,2.479199497,-0.302127903,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9211,0,0,1,1,0,0,1,0,6,3.3339527345,0.0367543188,-0.600699984,-1.448716592,-0.022902222,1.2655651013,0.3203162468,-0.596168403,false,false,true,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
9212,0,1,0,1,0,0,1,1,5,-0.430962773,-0.028730308,0.0993354307,1.1590190355,1.0436427681,1.406333137,0.2378006726,1.4787450737,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
9213,0,1,1,1,0,0,1,1,4,-0.430962773,1.280962234,1.5362502288,0.6268280911,1.0436427681,-2.2888278,2.6309125211,-0.8987582,false,false,false,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9214,0,0,1,1,0,1,0,1,2,-0.129769532,-0.880030461,-0.563856015,0.0946371468,0.316453002,1.5119091638,0.1729139551,-0.011085363,false,false,false,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
9215,0,0,1,0,1,0,1,0,4,-0.430962773,-0.945515088,-0.674387922,0.0414180523,0.5588495907,0.6321089408,-0.711914848,0.2399082621,false,true,false,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
9216,0,0,0,1,0,0,1,0,4,-0.430962773,0.6916005899,-1.116515552,0.360732619,-0.362257446,1.3828717977,-0.74126715,-0.443374524,false,false,false,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
9217,0,1,1,1,0,0,0,1,4,-0.430962773,-0.159699563,0.3203992458,0.4671708078,0.7042875439,-0.118653916,-0.788386659,-0.920807332,false,false,true,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
9218,0,0,1,0,0,0,1,1,0,-0.430962773,0.8225698441,-1.22704746,1.2654572244,0.3649323198,-0.071731238,-0.798559114,1.0709923309,false,false,false,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2
9219,0,1,0,0,0,0,1,0,2,-0.430962773,-1.141968969,0.9099027527,0.6268280911,1.0436427681,0.4913409051,-0.730250024,1.6442397333,false,false,true,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
9220,0,0,0,1,1,0,0,1,5,-0.430962773,-0.094214935,-0.600699984,0.5736089967,0.8012461794,0.9488370211,0.0072711487,0.205236452,false,false,false,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
9221,0,0,1,1,0,1,1,1,1,-0.430962773,-0.552607325,-1.337579367,0.360732619,-2.349909474,0.0690367981,-0.699565182,-0.1997226,false,false,false,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
9222,0,0,0,1,0,0,1,0,2,-0.430962773,-0.356153444,-0.416480138,-1.555154781,-1.089447212,0.2801888516,1.4993816655,-0.808759289,false,false,false,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
9223,0,0,1,0,0,1,0,0,0,-0.280366153,-0.880030461,-0.379636169,-0.916525648,0.4134116375,-0.024808559,2.2716071474,1.1729710701,false,false,true,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
9224,0,0,1,0,0,0,0,1,3,-0.430962773,-1.141968969,0.2098673382,0.73326628,-0.265298811,-0.083461907,-0.385464246,0.4981354444,false,false,false,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2
9225,0,1,0,1,1,1,1,1,7,-0.430962773,-0.487122698,1.1309665678,1.7976481688,0.8012461794,-0.165576595,1.6428809967,-0.642117113,false,true,true,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9226,0,1,0,1,1,0,1,0,2,-0.430962773,-0.094214935,-0.78491983,1.584771791,0.8497254971,0.6321089408,-0.270392448,0.3315893956,false,false,false,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
9227,0,0,0,1,0,0,0,0,3,-0.430962773,-1.338422851,-0.121728384,-0.22467742,0.9951634503,-0.095192577,-0.746131287,-0.932907319,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
9228,0,0,0,1,1,0,1,1,5,-0.430962773,-0.618091952,0.2467113074,-0.490772892,-0.216819493,1.3946024674,0.3951569697,-0.87996537,false,false,false,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
9229,0,1,1,0,1,0,1,0,3,-0.280366153,-1.469392105,0.2467113074,1.3186763188,0.1225357311,0.819799655,0.0793812556,0.0048657124,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2
9230,0,0,0,1,0,0,0,1,1,-0.430962773,-1.141968969,-1.337579367,0.5203899023,0.6073289084,0.3740342087,0.1975404705,-0.735023866,true,false,false,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9231,0,0,1,0,0,0,1,1,4,-0.430962773,-0.356153444,-0.490168076,0.0946371468,0.510370273,1.0074903693,-0.20399843,-0.393076068,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2
9232,0,1,1,0,0,0,1,1,2,-0.430962773,-0.290668817,0.9099027527,-0.065020137,0.7527668617,1.2303730924,0.4408274322,0.6987525095,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2
9233,0,1,0,0,0,0,1,1,4,1.9785831518,-0.22518419,1.2783424446,-1.608373875,0.316453002,0.0690367981,2.7650986314,-0.918770641,false,false,true,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2
9234,0,0,1,1,0,0,1,0,3,-0.430962773,1.3464468611,-1.742863028,0.360732619,0.4134116375,0.5148022444,1.3105468273,0.0873787326,false,false,true,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
9235,0,1,1,0,0,0,0,0,3,-0.430962773,-1.403907478,0.3203992458,-0.171458325,0.9951634503,0.0221141195,2.0727454873,-0.030797407,false,false,false,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
9236,0,1,1,0,0,0,0,1,6,0.1714237081,-1.403907478,-1.374423337,0.1478562412,1.1406014036,0.0690367981,1.611271386,-0.931903993,true,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2
9237,0,0,0,0,0,1,0,1,3,-0.430962773,-1.403907478,-0.711231891,-0.70364927,0.9466841326,0.7846076461,1.3327339924,-0.739661994,false,false,false,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9238,0,1,1,0,0,0,1,0,0,-0.129769532,-1.338422851,-1.66917509,-0.384334703,0.8497254971,0.7728769765,-0.648520868,0.4943204038,false,true,false,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2
9239,0,1,0,1,1,1,1,1,2,0.3220203284,-0.094214935,0.762526876,0.0946371468,1.0921220858,-0.529227354,-0.628030325,0.590104959,false,false,false,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
9240,0,1,1,1,1,0,1,0,0,-0.280366153,-1.338422851,-0.084884415,-1.555154781,0.6558082262,0.5969169319,-0.628802179,0.6189911248,false,false,false,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2
9241,0,0,1,1,0,0,1,0,1,-0.430962773,-0.421638071,-1.374423337,-0.171458325,0.4134116375,1.4884478245,-0.334296143,-0.471509698,false,false,true,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
9242,0,0,1,1,0,0,1,0,1,-0.430962773,-1.141968969,-1.816550967,-1.821250253,0.9466841326,-0.165576595,-0.475931374,-0.569427071,false,false,false,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
9243,0,1,1,1,0,0,1,1,4,-0.430962773,-0.945515088,0.357243215,0.8397044689,0.0740564133,0.819799655,0.4449124337,-0.552388559,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
9244,0,1,1,0,1,0,1,0,6,-0.430962773,0.8880544713,-1.521799213,1.1590190355,0.3649323198,0.7024929586,0.651900407,-0.449316375,false,false,true,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
9245,0,0,1,1,1,0,1,1,2,1.3761966705,-0.552607325,0.0624914615,0.5203899023,0.6558082262,0.2215355034,-0.825799739,-0.205003577,false,true,true,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
9246,0,1,1,1,1,1,1,0,1,-0.430962773,0.8880544713,-0.932295706,-0.011801042,-0.362257446,0.3271115301,0.7261731617,-0.540775215,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2
9247,0,0,0,1,0,0,1,1,3,-0.430962773,1.6083853695,1.2046545062,0.6268280911,0.5588495907,0.8667223336,-0.330094636,2.3408841739,true,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
9248,0,1,1,1,1,0,0,0,4,-0.430962773,1.5429007424,1.0941225986,-0.650430175,0.2679736843,1.0309517085,0.4283976683,-0.95994304,false,false,false,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9249,0,1,0,0,0,0,1,0,7,-0.430962773,-0.159699563,0.3940871842,0.8397044689,0.9466841326,-0.63480338,-0.532378668,-0.462768148,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2
9250,0,0,1,0,0,1,0,0,0,-0.430962773,0.2332082001,0.2467113074,0.360732619,0.6558082262,0.4561488962,-0.578835548,-0.457823615,false,false,true,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
9251,0,1,0,1,0,0,1,1,5,-0.430962773,1.4774161153,1.7573140439,1.7976481688,-2.786223333,0.98402903,0.3144181163,-0.690378879,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
9252,0,1,1,0,0,0,0,0,6,0.1714237081,0.0367543188,-1.337579367,-0.065020137,-0.362257446,-2.065945076,2.7611374178,0.2440176916,false,false,false,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
9253,0,0,0,1,1,1,1,1,2,0.4726169487,-0.749061207,0.6151509993,-0.543991986,0.5588495907,1.1951810835,-0.551857062,0.0056948078,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2
9254,0,0,0,1,0,0,0,1,2,-0.430962773,0.6261159628,0.762526876,0.9993617522,0.5588495907,0.6321089408,-0.679358624,0.6633597468,false,false,false,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
9255,0,0,0,0,1,0,1,1,1,4.3881290766,0.6261159628,1.3151864137,0.6268280911,0.510370273,1.5588318423,-0.558730932,0.6770157898,false,false,false,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9256,0,0,1,1,1,0,1,1,1,-0.430962773,0.8880544713,-0.674387922,-0.118239231,1.1406014036,-0.540958023,-0.376806373,0.0350195531,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
9257,0,0,0,1,0,0,1,0,5,-0.430962773,1.6738699967,-0.158572354,0.6268280911,0.8982048149,0.4796102355,-0.127686816,0.5125544956,false,false,false,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9258,0,0,0,0,0,1,0,1,4,0.3220203284,0.1022389459,-0.453324107,-0.597211081,1.0921220858,-1.725755657,-0.27328326,4.2276290332,false,false,false,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
9259,0,0,0,0,0,0,1,1,2,-0.430962773,-1.469392105,-0.78491983,0.5203899023,-0.216819493,0.104228807,-0.70983958,1.1759810471,false,false,true,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
9260,0,1,0,1,0,0,1,1,0,1.3761966705,-1.141968969,-0.858607768,0.1478562412,0.316453002,-0.341536639,-0.60247176,0.1126361039,false,false,true,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
9261,0,0,1,0,0,0,1,0,6,-0.129769532,0.8880544713,-0.858607768,0.360732619,-0.265298811,0.7494156372,-0.592859991,-0.702605032,false,false,true,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
9262,0,1,1,1,1,0,1,0,7,-0.430962773,-1.010999715,-0.232260292,-0.22467742,-0.07138154,-1.725755657,-0.726354346,0.7374556459,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
9263,0,0,0,1,0,0,0,1,1,1.6773899112,-0.552607325,-0.011196477,0.1478562412,-0.5076954,-0.071731238,2.2609613859,0.164358442,false,false,false,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
9264,0,0,1,1,0,0,1,0,4,-0.430962773,-0.487122698,0.0993354307,1.4251145077,0.8982048149,-0.587880702,-0.343041396,1.6664090244,false,false,true,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
9265,0,0,0,1,1,0,1,0,2,-0.430962773,1.0190237255,-0.748075861,0.73326628,-0.5076954,0.2098048338,-0.507642928,-0.611428566,false,false,false,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
9266,0,1,0,1,0,0,0,0,1,-0.430962773,-1.534876732,-0.453324107,-0.171458325,1.1890807213,0.4092262176,-0.761561088,-0.001076138,false,false,false,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
9267,0,1,0,1,1,0,0,0,4,-0.430962773,0.0367543188,-1.116515552,0.2542944301,0.6558082262,-0.564419362,-0.523604288,0.4769274233,false,false,false,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
9268,0,0,0,0,1,0,1,0,3,-0.430962773,-0.945515088,-1.484955244,-0.916525648,-1.719678343,1.0192210389,0.0431769285,-0.243147975,false,false,false,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
9269,0,0,1,1,0,0,1,1,1,-0.430962773,-1.010999715,-1.411267306,1.0525808466,0.7527668617,0.0338447892,-0.686632985,-0.641023668,false,false,true,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
9270,0,1,1,1,1,0,1,0,5,-0.430962773,-0.68357658,-0.453324107,-0.065020137,-0.265298811,0.5969169319,-0.611588376,-0.954529888,false,false,false,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2
9271,0,1,1,0,0,0,1,1,3,-0.430962773,0.167723573,-1.632331121,0.0414180523,0.8012461794,1.4180638066,-0.825785176,0.262486093,false,false,false,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
9272,0,0,0,1,0,0,0,1,2,-0.129769532,0.4951467086,-0.969139676,-0.437553798,0.7527668617,0.9136450121,1.3093890461,-0.638788715,false,true,false,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2
9273,0,0,1,0,0,0,1,0,5,-0.430962773,-1.076484342,0.5046190917,1.8508672632,-0.653133353,0.0455754588,-0.626573997,-0.794033833,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2
9274,0,1,1,1,1,0,1,0,1,-0.430962773,0.167723573,-1.300735398,-0.22467742,0.5588495907,-0.423651327,2.2374562435,-0.419318741,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
9275,0,1,0,1,0,0,1,1,0,-0.430962773,-1.141968969,-0.490168076,0.3075135245,-0.895529941,0.4092262176,-0.649278158,-0.326207718,false,false,false,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
9276,0,1,0,1,1,0,1,1,2,-0.430962773,-0.814545834,-1.448111275,1.7976481688,0.6558082262,-0.00134722,0.0185431315,-0.477145144,false,false,false,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
9277,0,0,1,1,1,1,1,1,5,-0.430962773,-1.338422851,-0.416480138,1.6379908855,1.1890807213,-0.142115255,-0.161488201,2.3170566919,false,false,false,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
9278,0,1,1,1,0,0,0,0,1,-0.430962773,-1.534876732,0.1730233691,-1.395497497,0.5588495907,-0.142115255,2.4533059758,0.4959185153,false,false,false,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
9279,0,1,1,0,1,1,0,1,5,3.6351459751,0.6916005899,1.7941580131,0.6268280911,0.4618909552,1.4180638066,-0.512186673,-0.569072603,false,false,false,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
9280,0,0,0,1,0,0,1,0,5,0.0208270878,-0.749061207,0.2835552766,-0.490772892,0.8982048149,0.3388421998,-0.492198564,-0.085842135,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
9281,0,1,0,1,0,0,1,0,0,-0.430962773,1.6738699967,-0.121728384,-0.437553798,1.0921220858,0.3857648783,-0.628591012,-0.410336874,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2
9282,0,0,0,1,1,0,0,0,5,-0.430962773,0.0367543188,1.4257183213,-0.969744742,0.3649323198,1.4884478245,1.5946619592,4.3622789392,false,false,true,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
9283,0,1,1,1,0,0,0,0,2,-0.430962773,-1.010999715,-0.858607768,0.8929235633,1.1406014036,0.3857648783,-0.809568958,0.0451609524,false,false,false,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
9284,0,0,1,0,0,0,0,1,5,-0.129769532,1.4119314882,-1.190203491,-0.490772892,1.0921220858,1.3946024674,-0.733126273,0.313145026,false,true,true,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2
9285,0,1,0,1,0,0,0,0,4,-0.430962773,-0.094214935,-0.78491983,-1.714812064,-1.525761072,-0.845955434,-0.136956347,1.1057722838,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9286,0,0,0,0,0,1,1,1,3,-0.430962773,-0.094214935,-1.595487152,0.0414180523,1.1890807213,0.9488370211,1.7434987344,-0.301545133,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
9287,0,0,1,0,1,1,1,0,1,-0.430962773,-1.010999715,-0.048040446,-0.065020137,0.8012461794,-1.315182219,2.0905563852,1.264724299,false,false,true,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
9288,0,0,0,0,1,0,0,1,6,-0.430962773,-1.076484342,0.1730233691,0.2010753356,0.4134116375,0.1746128248,-0.46549678,1.8504742203,false,false,false,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
9289,0,1,1,0,0,0,1,0,2,-0.430962773,-1.403907478,1.7204700747,0.3075135245,0.8497254971,1.0544130478,0.4543421609,-0.155420065,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2
9290,0,1,1,1,0,0,1,0,6,-0.430962773,0.2986928272,0.5414630609,0.4671708078,0.7042875439,-2.417865166,0.5181730402,-0.038205195,false,false,false,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
9291,0,1,0,1,0,1,1,0,6,-0.430962773,-0.945515088,0.1730233691,0.5736089967,0.9466841326,0.9371063514,-0.557696939,-0.365788013,false,false,true,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
9292,0,1,0,1,0,1,0,1,4,-0.430962773,-0.290668817,-0.600699984,0.360732619,0.3649323198,0.4913409051,-0.673496902,-0.660561482,false,false,false,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2
9293,0,0,1,1,0,0,1,0,0,-0.430962773,-0.159699563,-0.379636169,-0.437553798,0.510370273,-0.799032755,-0.790134253,1.1189777315,false,false,false,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
9294,0,0,0,1,0,0,0,1,5,-0.430962773,-0.880030461,1.5362502288,0.1478562412,-0.07138154,0.7963383157,0.1349693154,-0.161229741,false,false,true,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
9295,0,0,1,0,0,0,0,0,2,-0.430962773,-0.159699563,-0.932295706,0.1478562412,-0.119860858,-0.529227354,1.5456929125,-0.249738683,false,false,false,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
9296,0,1,1,0,0,1,0,0,5,-0.430962773,1.4774161153,1.167810537,2.1169627354,-1.719678343,0.5969169319,-0.744653114,-0.093544312,false,false,true,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
9297,0,0,1,0,0,1,1,0,7,0.3220203284,-1.207453596,0.5046190917,0.360732619,-0.798571306,0.397495548,-0.566879091,-0.310635143,false,false,false,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
9298,0,0,1,1,1,1,1,0,3,-0.430962773,-0.68357658,1.4994062597,-1.395497497,0.6558082262,-0.013077889,0.4931023446,0.4453557092,false,false,true,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
9299,0,0,1,0,1,0,0,1,5,-0.430962773,-1.338422851,-1.448111275,0.0414180523,0.6558082262,-0.083461907,-0.305337051,-0.876396654,false,false,true,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
9300,0,0,0,0,0,0,0,1,2,-0.129769532,-0.421638071,0.0624914615,-1.18262112,0.6558082262,-1.584987621,2.6832602499,-0.506944516,false,false,true,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
9301,0,1,1,0,1,0,1,1,1,1.6773899112,-0.421638071,-0.637543953,0.6800471856,0.9466841326,1.4884478245,0.1720984112,-0.671453874,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
9302,0,1,1,0,1,0,1,1,3,1.3761966705,-0.618091952,0.5783070301,0.6268280911,0.9951634503,-2.159790433,2.3242752685,-0.506523961,false,false,false,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2
9303,0,0,1,0,0,1,1,1,0,-0.430962773,0.2986928272,-1.632331121,-0.065020137,0.0255770956,0.6438396104,-0.537031637,-0.37905354,false,false,true,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2
9304,0,0,1,0,0,0,1,0,5,-0.430962773,0.167723573,-1.190203491,2.1169627354,-0.5076954,0.6555702801,-0.596362462,0.9495358566,false,false,false,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2
9305,0,0,1,0,0,1,1,0,0,-0.430962773,-1.010999715,0.9467467219,0.4671708078,0.8497254971,0.8549916639,2.3901377261,1.2133924769,false,false,false,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
